name,last_match_date,current_elo,peak_elo,selo_Clay,selo_Grass,selo_Hard,wr_Clay,wr_Grass,wr_Hard,overall_wr,form10_wr,form5_wr,streak,avg_rest_days,matches_28d,active
Alejandro Davidovich Fokina,2026-03-20,1645.8058225753462,1662.9664036450547,1549.9149287769235,1496.178170815964,1571.2210856897036,0.56,0.4642857142857143,0.4940294747848451,0.5310095612335368,0.5141449972309087,0.4517124505600001,-2.0,6.501806667727405,4.817470843984955,True
Learner Tien,2026-04-25,1645.2814638486313,1677.3187058355268,1491.0,1509.0,1567.495205561209,0.47619047619047616,0.5,0.4682262656494139,0.48665847560171616,0.4963916451137505,0.4963916451137505,-1.0,10.9647091,5.958320501336514,True
Flavio Cobolli,2026-04-19,1645.2802820644135,1695.9520377970605,1530.8832228414828,1532.529183681236,1595.4102481441837,0.4887499999999999,0.5454545454545454,0.5606309292752759,0.5360000595367268,0.5538095573443844,0.5928240316416001,-1.0,6.936893716980903,6.941181673271359,True
Alexander Sarkissian,2026-04-27,1644.4978201011609,1644.4978201011609,1555.6047090499967,1500.0,1500.0,0.5545454545454546,0.5,0.4545454545454545,0.5298168858014777,0.5310095612335368,0.5310095612335368,-1.0,30.0,3.0,True
Jakub Mensik,2026-03-22,1643.057607656163,1660.1091037297354,1532.4556398601983,1503.9748398300194,1598.2702184204622,0.55,0.4736842105263157,0.5480396095988581,0.573989244163753,0.5352912943972352,0.5229711360000001,-1.0,7.997796416885247,4.792958745110648,True
Alexander Molcan,2026-04-27,1642.0533915633407,1642.0533915633407,1592.1377166460766,1500.0,1526.488069703359,0.4294405594405593,0.5,0.588996875,0.48932527958468097,0.4888982907680682,0.4888982907680682,-1.0,14.932,5.762856623826574,True
Alexander Zverev,2026-04-26,1635.571480874859,1913.3089679553764,1489.0204678873167,1575.0712590475755,1818.9574829474248,0.42822966507177024,0.625,0.7081180928830366,0.5535486346952441,0.5556905800830538,0.5556905800830538,-1.0,3.23717846234228,12.074174806603782,True
Arthur Rinderknech,2026-04-15,1634.8109328474682,1705.5059574445522,1502.1231666682295,1488.5373564960769,1551.3600874190336,0.4742999999999999,0.4375,0.3432309414327445,0.4093272258021245,0.4102057160197213,0.37925330944,-1.0,8.207980190278445,4.803285568631192,True
Alexandros Skorilas,2026-04-26,1628.9340476955012,1628.9340476955012,1504.0604450842166,1500.0,1509.0,0.4766363636363635,0.5,0.5,0.4128146401943505,0.4093272258021245,0.4093272258021245,-1.0,45.0,3.0,True
Alexandre Muller,2026-04-24,1625.9918159244705,1625.9918159244705,1528.663835157063,1503.6463129597985,1481.77213350211,0.484589947089947,0.4666666666666667,0.34,0.5393588853850668,0.5501460630927681,0.5501460630927681,-1.0,17.52942857142857,2.66311036745195,True
