name,last_match_date,current_elo,peak_elo,selo_Clay,selo_Grass,selo_Hard,wr_Clay,wr_Grass,wr_Hard,overall_wr,form10_wr,form5_wr,streak,avg_rest_days,matches_28d
Sebastian Korda,2026-03-24,1698.9331364811333,1789.889625502396,1530.6447753863797,1568.1697964849595,1689.2560074822757,0.5208333333333334,0.6,0.5879770633916847,0.6122666705985393,0.5691989575631996,0.5469699604480001,-1.0,6.218367315537242,5.383590140149681
Jiri Lehecka,2026-03-29,1696.1124265590038,1720.4725481477908,1537.8840821057674,1515.7786841684942,1670.0961378036516,0.5121951219512195,0.5,0.6605089490070843,0.6195936246957887,0.691680145218709,0.6841533235200002,-1.0,6.241103705467308,6.971804021137285
Frances Tiafoe,2026-03-25,1693.501612850966,1738.278783406789,1537.5654239337443,1552.4666344828638,1662.2597416540948,0.5370370370370371,0.575,0.6215688701792915,0.6118527264890818,0.6229857358608362,0.597753806848,-1.0,5.415867309837903,6.494245363405784
Alexander Bublik,2026-03-20,1692.9966147006471,1715.8186125715326,1472.358057239318,1585.948528844373,1582.503312997203,0.4038461538461538,0.6181818181818182,0.5007684911141542,0.5489995617336008,0.4965337731026453,0.4612972216320002,-2.0,6.183767515411073,4.767724382810094
Andrey Rublev,2026-03-20,1686.3735326735296,1832.8850491151068,1669.2163797554913,1582.9199184575448,1673.7735276189208,0.6823529411764706,0.6388888888888888,0.4889647625138274,0.6090661803948623,0.4957103652864,0.4071424000000001,-3.0,7.032226488958991,3.5002502394405264
Ugo Humbert,2026-03-24,1682.22740078383,1762.962059871555,1434.198073591846,1522.439725430237,1662.0908328407404,0.3333333333333333,0.5217391304347826,0.5257143677843689,0.5477385706284001,0.5110803106906886,0.47931998928896014,-1.0,5.927456790375984,5.4305790509913106
Karen Khachanov,2026-03-22,1680.9829977406719,1784.1611562732594,1620.608675384649,1548.2974886326078,1662.258278166654,0.5846153846153846,0.5757575757575758,0.47809637928619636,0.5533027283477459,0.49501033620549567,0.41919225856,-1.0,6.204518503963856,4.588203948575875
Francisco Cerundolo,2026-03-25,1677.9133561487922,1693.213982342683,1628.864805455471,1494.333505049941,1589.4709709202061,0.528955787037037,0.4615384615384615,0.5727630542582417,0.5629592223797341,0.5699014354045553,0.56767225856,-1.0,6.031302277793847,6.058677339499284
Hubert Hurkacz,2026-03-18,1675.3226244014606,1807.3451848206355,1616.4728858314318,1593.9326072124184,1632.995241631199,0.6071428571428571,0.6341463414634146,0.3384436126373626,0.5064317578378378,0.29984768,0.16384,-6.0,8.659614457831326,2.292679011156154
Jordan Thompson,2026-01-20,1675.1084660791098,1680.2901662178865,1438.856098576509,1570.8668180160166,1604.6504512004994,0.3333333333333333,0.5849056603773585,0.5161290322580645,0.5052631578947369,0.6,0.4,-2.0,8.316666666666666,2.0
Casper Ruud,2026-03-20,1669.0403711128063,1846.465959754474,1767.0200801786305,1499.007918647983,1612.1230786005754,0.7664233576642335,0.4761904761904761,0.5193239146706587,0.6327363997377049,0.5345218559999999,0.4761600000000001,-2.0,7.718051525423729,3.542352519144361
Joao Fonseca,2026-03-20,1664.8672057025801,1664.8672057025801,1506.3649207896592,1509.7527269943992,1597.937740260149,0.4681931547619046,0.5,0.6044797215909091,0.5761030328912451,0.6046370738064357,0.52159225856,-1.0,9.311167411400001,6.196493161968275
Cameron Norrie,2026-03-20,1663.190278011091,1777.8954574430315,1621.4153950996947,1581.6427655559544,1596.953101377333,0.6511627906976745,0.6190476190476191,0.5298976923389549,0.5831776519635928,0.5164639075051765,0.48399032319999996,-1.0,6.090021776528302,5.029270979817405
Learner Tien,2026-03-20,1662.5181631418802,1677.3187058355268,1500.0,1509.0,1567.495205561209,0.5,0.5,0.4682262656494139,0.4963916451137505,0.504545441021952,0.5120921600000001,-1.0,10.9647091,4.958320501336514
Tomas Martin Etcheverry,2026-03-24,1656.173033950609,1661.914044068272,1657.2437378951463,1465.3277893261738,1523.0004132220554,0.9098647305428016,0.3684210526315789,0.45644102112676044,0.6675350357924191,0.6980139141590141,0.6712117209333762,-1.0,5.496086886748003,6.385346047694574
Marin Cilic,2026-03-22,1653.315928155851,1700.9363686935442,1536.9701914508637,1591.2723236454249,1577.8436879339733,0.5277777777777778,0.6896551724137931,0.5711778187400993,0.5985307483562989,0.5537010803303279,0.5408938819584,-1.0,6.272303572302769,5.322910431711493
Alex Michelsen,2026-03-24,1649.8411200781145,1649.8411200781145,1487.1837288317356,1520.128112085478,1631.5557859561854,0.4210526315789473,0.5185185185185185,0.6341246044453953,0.5911601915777169,0.6020576032091995,0.6080751501312002,-1.0,5.514814482247591,6.7836440641898985
Alejandro Davidovich Fokina,2026-03-20,1645.8058225753462,1662.9664036450547,1549.9149287769235,1496.178170815964,1571.2210856897036,0.56,0.4642857142857143,0.49402947478484516,0.5310095612335368,0.5141449972309087,0.4517124505600001,-2.0,6.501806667727405,4.817470843984955
Gael Monfils,2026-03-06,1645.6287359941373,1688.423522294531,1469.360036771828,1521.8311775957534,1628.8276490719754,0.3870967741935484,0.5217391304347826,0.5505855855855856,0.5378096551724137,0.4928,0.416,-1.0,11.854000000000005,2.151556359217099
Jakub Mensik,2026-03-22,1643.057607656163,1660.1091037297354,1532.4556398601983,1503.9748398300194,1598.2702184204622,0.55,0.4736842105263157,0.5480396095988581,0.573989244163753,0.5352912943972352,0.5229711360000001,-1.0,7.997796416885247,4.7929587451106475
Valentin Vacherot,2026-03-24,1633.8879691633356,1633.8879691633356,1476.6148742954288,1500.0,1509.4057599808425,0.3888888888888889,0.5,0.5360285937499999,0.4498225465599999,0.42881101824,0.500992,-1.0,23.147561000000003,4.0221829421322095
Tomas Machac,2026-03-20,1631.095067843666,1708.8276264690162,1553.05177770326,1493.8227248333656,1596.0411552288533,0.5666666666666667,0.4375,0.45703048780487804,0.5024543703703702,0.3781888,0.46720000000000006,-1.0,13.576295918367347,2.7723180275526262
Arthur Rinderknech,2026-03-20,1629.4246225549089,1705.5059574445522,1498.9869323937264,1488.5373564960769,1548.0502484838912,0.48,0.4375,0.2985895383152174,0.38820696706675695,0.3715704520704,0.2852864,-2.0,9.343972245508985,3.6633074270544332
Denis Shapovalov,2026-03-20,1625.8411364465057,1658.1369928964314,1528.9994919667424,1533.7535511894937,1591.510960258649,0.5,0.55,0.37932973748946136,0.4990159867430943,0.3943289506906886,0.30471510556672005,-3.0,5.426703808164862,6.12051341981559
Alejandro Tabilo,2026-03-22,1619.0626611639393,1670.1341577969988,1592.2954716269242,1530.535495985334,1533.2213199489763,0.6922986455598505,0.5416666666666666,0.5178439497950819,0.6178288023412192,0.6132911005228042,0.5824416658489346,-1.0,5.4147556549843046,6.986537893386551
Tallon Griekspoor,2026-02-12,1615.5451279872689,1685.0868359298458,1505.5240330025074,1545.877513522213,1580.4874936292624,0.46,0.5675675675675675,0.6056243046874998,0.553607399284062,0.4509132873728,0.495936,1.0,6.087133180327871,5.8701891522210445
Kei Nishikori,2024-10-21,1611.5435657072094,1626.9775146269935,1534.0223054520295,1499.7852501607283,1576.9372638123093,0.56,0.4666666666666667,0.5636363636363636,0.56,0.5,0.4,-2.0,9.246153846153844,6.0
Alexei Popyrin,2026-03-18,1610.7453670224018,1689.5791058487168,1513.2520012359107,1457.0856821420443,1607.9760758601474,0.4897959183673469,0.3571428571428571,0.288236498125,0.38718894392298886,0.313978683392,0.20725760000000007,-3.0,9.194242418604652,3.6019992704514148
Flavio Cobolli,2026-03-20,1609.961100831351,1695.9520377970605,1533.444539210313,1532.529183681236,1564.0919660312102,0.5,0.5454545454545454,0.3478350099206349,0.44490649739805815,0.3567939584,0.3246080000000001,-2.0,10.616332903225809,3.2311977357856496
Jaume Munar,2026-02-12,1604.2546866717532,1604.2546866717532,1502.528416648943,1492.1106708357877,1453.6795384126892,0.4897959183673469,0.4347826086956521,0.5427660520833333,0.4971353721541462,0.590234513408,0.6532224000000002,1.0,6.530855551948052,7.082780756357152
