name,last_match_date,current_elo,peak_elo,selo_Clay,selo_Grass,selo_Hard,wr_Clay,wr_Grass,wr_Hard,overall_wr,form10_wr,form5_wr,streak,avg_rest_days,matches_28d
Jannik Sinner,2025-10-03,2093.9294199663427,2106.719142152328,1678.4426330704075,1656.138834211696,1984.6793240666343,0.6901408450704225,0.717391304347826,0.8067226890756303,0.7880597014925373,0.9,1.0,5.0,4.830769230769231,8.0
Carlos Alcaraz,2025-09-30,2028.171760387865,2028.171760387865,1804.8297930417568,1691.3898982470423,1887.899124305099,0.794392523364486,0.7857142857142857,0.7590361445783133,0.7932203389830509,1.0,1.0,18.0,5.298245614035087,8.0
Novak Djokovic,2025-10-10,1986.0900790714486,2062.5820382544034,1758.3158157605112,1708.3031901515265,1897.955763098076,0.7764705882352941,0.8372093023255814,0.8467153284671532,0.8489795918367347,0.8,0.8,-1.0,6.127659574468085,6.0
Alexander Zverev,2025-10-03,1855.4782138578373,1895.1441933078704,1762.2719417762055,1575.0712590475755,1803.2149649798384,0.7452830188679245,0.625,0.7193877551020408,0.732484076433121,0.7,0.6,-1.0,4.582236842105263,3.0
Taylor Fritz,2025-10-03,1853.3475384189505,1873.8834278488664,1625.7852600714043,1627.172979092804,1779.7676312661947,0.6060606060606061,0.673469387755102,0.6837209302325581,0.6774193548387096,0.8,0.8,-1.0,5.223333333333334,6.0
Grigor Dimitrov,2025-07-07,1800.7024545109357,1865.3298125519532,1608.0437320468,1562.9808410085868,1743.0128843105008,0.5901639344262295,0.59375,0.6352201257861635,0.6293103448275862,0.6,0.6,-1.0,6.54054054054054,4.0
Alex De Minaur,2025-10-08,1777.8319768958947,1843.1238850504635,1590.931138061199,1631.587297143302,1712.16359881049,0.559322033898305,0.6727272727272727,0.6275510204081632,0.629757785467128,0.6,0.6,-1.0,5.724014336917563,5.0
Ben Shelton,2025-10-02,1774.378778092471,1792.4346450208734,1513.6898748395492,1534.3488888751897,1711.8880339926122,0.4838709677419355,0.5357142857142857,0.625,0.5960264900662252,0.8,0.6,-1.0,6.553191489361702,11.0
Jack Draper,2025-08-29,1761.0313349159824,1780.0346311961694,1505.0297827293746,1574.8703467411535,1685.9384708372395,0.4666666666666667,0.6176470588235294,0.61,0.5972222222222222,0.7,0.4,-1.0,9.037313432835822,2.0
Daniil Medvedev,2025-10-10,1758.890524416716,1934.8906562156872,1626.0315118014798,1628.4687329611786,1743.8566255321373,0.6538461538461539,0.6875,0.7543859649122807,0.742671009771987,0.3,0.4,-1.0,5.232323232323233,3.0
Nick Kyrgios,2023-06-12,1757.816209105559,1779.8045155736088,1526.839653505713,1582.3317413790128,1647.8363644247097,0.5714285714285714,0.6451612903225806,0.6415094339622641,0.6666666666666666,0.6,0.4,-2.0,8.25,1.0
Hubert Hurkacz,2024-10-28,1754.5517012113382,1807.3451848206355,1616.4728858314318,1593.9326072124184,1683.6600344733392,0.6071428571428571,0.6341463414634146,0.6483516483516484,0.6486486486486487,0.5,0.4,-2.0,5.70281124497992,1.0
Felix Auger Aliassime,2025-10-08,1743.804286352552,1806.440211445617,1615.7297142282985,1525.7683256808434,1666.0261155081853,0.5652173913043478,0.5555555555555556,0.6344086021505376,0.6162361623616236,0.8,0.8,-1.0,5.762452107279693,10.0
Holger Rune,2025-10-08,1741.5909242649218,1827.3043679161767,1651.298108553623,1535.821891046518,1691.4595203431336,0.6144578313253012,0.5357142857142857,0.6209150326797386,0.6188524590163934,0.6,0.6,-1.0,6.358974358974359,3.0
Karen Khachanov,2025-10-02,1739.7633728286908,1784.1611562732594,1620.608675384649,1548.2974886326078,1698.3998568608467,0.5846153846153846,0.5757575757575758,0.6243093922651933,0.6177606177606177,0.6,0.4,-2.0,6.032128514056225,2.0
Rafael Nadal,2024-11-19,1738.2909157445397,1884.8063380209544,1676.5902647722835,1546.131041308605,1631.4963026920834,0.7333333333333333,0.625,0.6785714285714286,0.7321428571428571,0.5,0.4,-2.0,9.009803921568627,1.0
Tommy Paul,2025-08-30,1730.1093842536825,1790.2188851530088,1537.7264262153387,1608.1536531482598,1669.1639355592476,0.490566037735849,0.6382978723404256,0.6174863387978142,0.6045627376425855,0.5,0.6,-1.0,6.019762845849803,5.0
Sebastian Korda,2025-10-01,1720.2588362316155,1789.889625502396,1530.6447753863797,1568.1697964849595,1673.37292130872,0.5208333333333334,0.6,0.6266666666666667,0.6103286384976526,0.5,0.4,-1.0,6.896551724137931,3.0
Andrey Rublev,2025-10-02,1706.5214501694015,1832.8850491151068,1669.2163797554913,1582.9199184575448,1686.8033383850252,0.6823529411764706,0.6388888888888888,0.668141592920354,0.6788990825688074,0.6,0.6,-2.0,4.89589905362776,4.0
Jiri Lehecka,2025-10-06,1705.102990686553,1720.4725481477908,1537.8840821057674,1515.7786841684942,1644.5560654260844,0.5121951219512195,0.5,0.5691056910569106,0.5542168674698795,0.7,0.8,-1.0,7.519230769230769,8.0
Lorenzo Musetti,2025-10-06,1704.630127309259,1750.658568423277,1630.4563384324017,1582.6934914958783,1574.962929959964,0.6020408163265306,0.5897435897435898,0.4859154929577465,0.5444015444015444,0.6,0.6,-1.0,6.128514056224899,5.0
Matteo Berrettini,2025-10-01,1698.5384512109317,1764.4156337675508,1678.8640857272226,1640.740461563821,1604.163822132345,0.7547169811320755,0.7391304347826086,0.594059405940594,0.6888888888888889,0.5,0.6,-1.0,8.064705882352941,2.0
Stefanos Tsitsipas,2025-08-29,1695.205035704041,1832.319156146498,1764.008786847736,1530.0641157946957,1641.3896624923514,0.7706422018348624,0.5428571428571428,0.65625,0.6930379746835443,0.5,0.4,-1.0,4.944444444444445,4.0
Arthur Rinderknech,2025-10-12,1688.684784143609,1705.5059574445522,1498.9869323937264,1488.5373564960769,1568.8429512269015,0.48,0.4375,0.5043478260869565,0.4858757062146893,0.6,0.6,-1.0,8.8562874251497,5.0
Alexei Popyrin,2025-08-29,1686.0265768267957,1689.5791058487168,1513.2520012359107,1457.0856821420443,1640.3982784654147,0.4897959183673469,0.3571428571428571,0.52,0.489010989010989,0.5,0.4,-1.0,8.604651162790697,6.0
Arthur Fils,2025-07-31,1682.871377054511,1704.9244284157471,1566.084885117774,1522.8684911269345,1607.873392914256,0.5581395348837209,0.5238095238095238,0.5714285714285714,0.5702479338842975,0.5,0.4,-1.0,7.351351351351352,2.0
Jan Lennard Struff,2024-11-22,1680.3585880488245,1721.3720125174443,1625.102927211011,1536.394008846711,1496.5563186648612,0.6212121212121212,0.5294117647058824,0.4285714285714285,0.5112359550561798,0.4,0.4,-1.0,8.31547619047619,6.0
Casper Ruud,2025-10-02,1671.7516482609753,1846.465959754474,1767.0200801786305,1499.007918647983,1615.2662467317457,0.7664233576642335,0.4761904761904761,0.6107784431137725,0.6786885245901639,0.6,0.6,-1.0,5.176271186440678,4.0
Flavio Cobolli,2025-10-02,1665.7131862520584,1695.9520377970605,1533.444539210313,1532.529183681236,1596.5679776478762,0.5,0.5454545454545454,0.5396825396825397,0.5339805825242718,0.5,0.6,-1.0,9.78494623655914,4.0
Gael Monfils,2025-08-24,1662.8668989933408,1688.423522294531,1469.360036771828,1521.8311775957534,1630.2297487520482,0.3870967741935484,0.5217391304347826,0.5855855855855856,0.5448275862068965,0.5,0.4,-2.0,9.4,1.0
Ugo Humbert,2025-10-03,1660.1203885401367,1762.962059871555,1434.198073591846,1522.439725430237,1658.836969933782,0.3333333333333333,0.5217391304347826,0.5652173913043478,0.5145631067961165,0.4,0.2,-3.0,7.535714285714286,1.0
Jordan Thompson,2025-10-02,1659.3229955263955,1680.2901662178865,1438.856098576509,1570.8668180160166,1604.6504512004994,0.3333333333333333,0.5849056603773585,0.5161290322580645,0.5052631578947369,0.6,0.4,-2.0,8.316666666666666,2.0
Frances Tiafoe,2025-10-02,1654.8782616938142,1738.278783406789,1537.5654239337443,1552.4666344828638,1637.728870073916,0.5370370370370371,0.575,0.5978260869565217,0.5891472868217055,0.6,0.4,-2.0,6.306451612903226,3.0
Tomas Machac,2025-10-03,1643.4788468713225,1708.8276264690162,1553.05177770326,1493.8227248333656,1605.3259050105814,0.5666666666666667,0.4375,0.5365853658536586,0.5370370370370371,0.4,0.6,-2.0,11.86734693877551,4.0
Jenson Brooksby,2025-10-02,1635.5876881422644,1663.4573790569232,1490.2483048227878,1525.1555778976972,1618.6109391341663,0.4117647058823529,0.5416666666666666,0.6133333333333333,0.5833333333333334,0.6,0.6,-1.0,8.19767441860465,4.0
Francisco Cerundolo,2025-10-03,1630.523445388384,1693.213982342683,1638.6207273875434,1494.333505049941,1557.8999417101095,0.5925925925925926,0.4615384615384615,0.4725274725274725,0.5317073170731708,0.5,0.4,-2.0,7.348717948717948,2.0
Learner Tien,2025-10-06,1630.4852308425313,1638.6904991070462,1500.0,1509.0,1567.217852778125,0.5,0.5,0.53125,0.5294117647058824,0.6,0.8,-1.0,15.333333333333334,5.0
Cameron Norrie,2025-10-03,1630.0552125704392,1777.8954574430315,1621.4153950996947,1581.6427655559544,1585.1556809835206,0.6511627906976745,0.6190476190476191,0.5808383233532934,0.6145454545454545,0.5,0.4,-2.0,5.811320754716981,3.0
Brandon Nakashima,2025-10-02,1619.2276895554794,1677.9955988685522,1509.258300351201,1536.3191677626578,1585.7231991454669,0.4848484848484848,0.5384615384615384,0.5531914893617021,0.5440414507772021,0.5,0.6,-1.0,7.448087431693989,3.0
Denis Shapovalov,2025-10-03,1611.619154457024,1658.1369928964314,1528.9994919667424,1533.7535511894937,1579.870982805905,0.5,0.55,0.5434782608695652,0.5388349514563107,0.4,0.4,-2.0,7.306122448979591,3.0
Kei Nishikori,2024-10-21,1611.5435657072094,1626.9775146269935,1534.0223054520295,1499.7852501607283,1576.9372638123093,0.56,0.4666666666666667,0.5636363636363636,0.56,0.5,0.4,-2.0,9.246153846153844,6.0
Roberto Bautista Agut,2025-08-24,1610.8360758994256,1684.9130424356824,1523.500189700875,1567.283712569061,1564.4571536338324,0.509090909090909,0.5952380952380952,0.5474452554744526,0.5514018691588785,0.5,0.2,-2.0,7.259803921568627,3.0
Adrian Mannarino,2025-10-02,1607.3356361055146,1708.5764023251588,1393.3898991705507,1543.1965348105002,1582.8188815148833,0.2333333333333333,0.5490196078431373,0.5235294117647059,0.4935064935064935,0.6,0.6,-1.0,7.104072398190045,5.0
Nuno Borges,2025-10-06,1606.2161059998552,1612.727460638524,1546.576831082168,1472.1401667658438,1516.6269426881258,0.5121951219512195,0.3684210526315789,0.4558823529411764,0.4537037037037037,0.5,0.4,-1.0,11.316326530612244,3.0
Thanasi Kokkinakis,2024-11-23,1603.1601796198663,1603.1601796198663,1500.8488934305062,1511.2819242971104,1561.1530508923613,0.4615384615384615,0.5,0.4891304347826087,0.4821428571428571,0.5,0.6,-1.0,11.970588235294118,2.0
David Goffin,2025-10-03,1603.0855809731133,1617.4785831887016,1514.7395483482592,1495.8427119736805,1547.3073738483463,0.5192307692307693,0.4583333333333333,0.4693877551020408,0.4805194805194805,0.5,0.2,-2.0,9.75,2.0
Jakub Mensik,2025-10-02,1601.6512483622034,1660.1091037297354,1532.4556398601983,1503.9748398300194,1581.5399988288664,0.55,0.4736842105263157,0.5769230769230769,0.5633802816901409,0.5,0.6,-1.0,9.770491803278688,3.0
Pablo Carreno Busta,2025-08-29,1600.9564888701725,1689.7557559525455,1586.0099750808122,1492.6102491063953,1587.0544301430127,0.6226415094339622,0.45,0.5858585858585859,0.5921052631578947,0.4,0.2,-1.0,7.394366197183099,2.0
Giovanni Mpetshi Perricard,2025-10-06,1599.9165760927606,1609.895567583496,1536.817669729402,1504.51348345859,1520.510096418456,0.5882352941176471,0.4736842105263157,0.46875,0.5,0.5,0.0,-5.0,12.342105263157896,1.0
Alejandro Davidovich Fokina,2025-10-03,1596.2535527338196,1660.9308862976384,1549.9149287769235,1496.178170815964,1561.925269824755,0.56,0.4642857142857143,0.4814814814814814,0.5045871559633027,0.5,0.4,-1.0,7.197115384615385,3.0
Alex Michelsen,2025-10-02,1595.8218697018526,1631.3921171016725,1487.1837288317356,1520.128112085478,1580.8215386689965,0.4210526315789473,0.5185185185185185,0.5277777777777778,0.5102040816326531,0.4,0.2,-3.0,7.772727272727272,1.0
Joao Fonseca,2025-08-29,1595.043114868089,1599.2190127251745,1505.5743223478023,1509.7527269943992,1564.5285067322282,0.4761904761904761,0.5,0.6363636363636364,0.5675675675675675,0.7,0.4,-1.0,16.703703703703702,4.0
Kamil Majchrzak,2025-10-03,1594.4711146598527,1600.8324318392442,1492.4693327046054,1521.4685311694086,1542.970956889725,0.45,0.5294117647058824,0.5434782608695652,0.5238095238095238,0.6,0.6,-1.0,15.754716981132075,3.0
Yannick Hanfmann,2025-10-03,1593.2460805345,1612.305209984986,1543.3208255240063,1487.3028046328136,1507.9461794351682,0.5443037974683544,0.44,0.4166666666666667,0.4806201550387597,0.7,0.8,3.0,9.428571428571429,3.0
Zizou Bergs,2025-10-08,1592.8456779321968,1594.897916286028,1485.3237921327177,1485.7684840403638,1502.6832749546245,0.4230769230769231,0.4,0.4259259259259259,0.4,0.5,0.6,-1.0,16.846153846153847,4.0
Marin Cilic,2025-10-02,1590.953895735888,1700.9363686935442,1536.9701914508637,1591.2723236454249,1532.1555246837331,0.5277777777777778,0.6896551724137931,0.5252525252525253,0.5625,0.4,0.4,-3.0,8.529850746268657,1.0
Milos Raonic,2024-07-29,1589.5254910899368,1596.4978205389066,1500.0,1523.739708889536,1554.0207921717808,0.4545454545454545,0.5263157894736842,0.5454545454545454,0.5348837209302325,0.5,0.4,-2.0,16.606060606060606,1.0
Tallon Griekspoor,2025-10-06,1588.7775659365782,1685.0868359298458,1505.5240330025074,1545.877513522213,1564.7761705257508,0.46,0.5675675675675675,0.5,0.5025906735751295,0.2,0.0,-6.0,8.131147540983607,1.0
Matteo Arnaldi,2025-10-02,1588.54070094666,1656.5805536848306,1550.4645963866174,1483.5550215987407,1566.7272071378418,0.5348837209302325,0.4,0.5147058823529411,0.5094339622641509,0.3,0.2,-2.0,9.09375,3.0
Alex Molcan,2024-02-26,1588.5039935940958,1622.5088898331323,1587.2375957051136,1501.088307841684,1478.0558031888556,0.6101694915254238,0.4705882352941176,0.4285714285714285,0.5238095238095238,0.5,0.6,-1.0,10.821052631578947,2.0
Nicolas Jarry,2025-08-24,1586.4268119378658,1682.1441194201043,1590.427091242494,1529.7091600175663,1521.362281931073,0.5735294117647058,0.5454545454545454,0.4769230769230769,0.5333333333333333,0.5,0.6,-2.0,9.352,1.0
Emil Ruusuvuori,2025-08-24,1585.1387705935315,1660.793035469636,1463.2851379932918,1506.809907199792,1595.9688306594833,0.4130434782608695,0.4848484848484848,0.5633802816901409,0.5223880597014925,0.4,0.4,-2.0,7.230366492146596,1.0
Alexander Bublik,2025-10-02,1580.4228089348069,1691.9049244542582,1472.358057239318,1585.948528844373,1557.72766300493,0.4038461538461538,0.6181818181818182,0.5128205128205128,0.51440329218107,0.4,0.6,-2.0,6.695278969957082,4.0
Alejandro Tabilo,2025-10-02,1578.8320831000026,1670.1341577969988,1546.2676351671128,1530.535495985334,1514.33288086159,0.5370370370370371,0.5416666666666666,0.4590163934426229,0.5042016806722689,0.4,0.2,-3.0,10.293577981651376,1.0
Marcos Giron,2025-10-01,1576.5569845515895,1607.325155574423,1464.4845125071563,1541.6705713030851,1541.9233929599611,0.4081632653061224,0.5238095238095238,0.4820143884892086,0.4714285714285714,0.4,0.4,-2.0,7.615,2.0
Marcelo Arevalo,2024-09-14,1576.1695662990778,1576.1695662990778,1517.7669153919285,1500.0,1518.0057251418846,0.5384615384615384,0.5,0.6,0.6842105263157895,0.8888888888888888,1.0,8.0,36.66666666666666,1.0
Yoshihito Nishioka,2025-10-03,1575.499395863421,1619.3721995990884,1513.3074190324162,1476.4574443845524,1539.4458702167271,0.4878048780487805,0.4090909090909091,0.4621848739495798,0.4567901234567901,0.4,0.0,-5.0,9.75,1.0
Valentin Vacherot,2025-10-12,1574.40600441107,1574.40600441107,1476.6148742954288,1500.0,1491.0,0.3888888888888889,0.5,0.5,0.4,0.3,0.4,-3.0,31.9,1.0
Benjamin Bonzi,2025-10-02,1572.9126337490773,1587.0499277857812,1458.3568498207032,1518.3557508332717,1543.3163075017126,0.3478260869565217,0.5172413793103449,0.4651162790697674,0.4491525423728814,0.6,0.4,-2.0,12.01851851851852,3.0
Tomas Martin Etcheverry,2025-08-29,1572.743299758053,1622.3349996960085,1592.047015427118,1465.3277893261738,1518.1477498788236,0.5421686746987951,0.3684210526315789,0.4225352112676056,0.4705882352941176,0.4,0.4,-1.0,8.447552447552448,3.0
Jan-Lennard Struff,2025-08-31,1572.6075796742953,1572.6075796742953,1500.0,1518.434031140309,1534.4106331483963,0.5,0.5384615384615384,0.5714285714285714,0.5882352941176471,0.7142857142857143,0.6,-1.0,13.0,4.0
Aleksandar Vukic,2025-10-02,1566.9360227929023,1581.394126690936,1476.1086449615102,1531.624530051781,1509.792140920455,0.4090909090909091,0.5333333333333333,0.4487179487179487,0.4545454545454545,0.5,0.4,-1.0,11.16,3.0
Cristian Garin,2025-07-03,1563.603840094688,1610.8376931371508,1555.2666321597112,1528.8596463370789,1471.6313194185352,0.550561797752809,0.5416666666666666,0.4137931034482758,0.5033112582781457,0.4,0.4,-1.0,9.47517730496454,2.0
Marton Fucsovics,2025-10-01,1560.7819085913197,1643.7246953260444,1527.6954555066775,1547.7496626715808,1498.6898130335574,0.4893617021276595,0.5588235294117647,0.4608695652173913,0.4829545454545454,0.4,0.4,-1.0,9.13855421686747,2.0
Roman Safiullin,2025-08-29,1560.4822106022502,1641.30389919225,1495.5045149994742,1512.6044507274105,1537.508816253777,0.4516129032258064,0.5,0.4642857142857143,0.4621848739495798,0.3,0.2,-1.0,11.513761467889909,3.0
Fabian Marozsan,2025-10-02,1559.1051341519608,1629.8196684409809,1512.5212552504167,1477.9235952595009,1551.0478126765286,0.4827586206896552,0.3888888888888889,0.5,0.4725274725274725,0.4,0.4,-1.0,10.432098765432098,3.0
Darian King,2024-09-14,1558.8807378318484,1567.2147480912367,1500.0,1500.0,1532.4250427553195,0.5,0.5,0.631578947368421,0.65,0.8,0.6,1.0,33.0,1.0
Michael Mmoh,2024-04-01,1558.0189844370093,1566.0698366381998,1493.5834061004389,1510.2410992496934,1539.3443995495572,0.4444444444444444,0.5,0.5,0.48,0.6,0.4,1.0,15.95,1.0
Dominik Koepfer,2024-10-14,1556.4354189382536,1572.6225543831515,1497.415537236005,1471.7381128685856,1535.5951170950968,0.4523809523809524,0.391304347826087,0.4794520547945205,0.4491525423728814,0.4,0.4,-3.0,9.787037037037036,1.0
Juncheng Shang,2025-10-03,1553.2400478763802,1643.268366455187,1476.1211569124232,1518.370361958171,1514.6795472834783,0.375,0.5333333333333333,0.4761904761904761,0.4594594594594595,0.1,0.0,-9.0,13.640625,1.0
Lorenzo Sonego,2025-10-01,1552.794790357324,1615.8189125324732,1514.876505298447,1540.470612223088,1515.348896130516,0.5138888888888888,0.5454545454545454,0.4609929078014184,0.4894514767932489,0.5,0.2,-3.0,6.81057268722467,1.0
Zsombor Piros,2025-08-24,1551.8987375863571,1551.8987375863571,1508.8109407572797,1500.0,1519.045601767367,0.5714285714285714,0.5,0.5263157894736842,0.5652173913043478,0.6,0.6,-1.0,39.30769230769231,1.0
Gabriel Diallo,2025-10-06,1550.405323315117,1561.6461047234109,1500.0,1492.1478571286193,1516.3743931284216,0.4545454545454545,0.4285714285714285,0.475,0.4444444444444444,0.4,0.4,-2.0,20.62857142857143,2.0
Hamad Medjedovic,2025-10-01,1549.7926993021886,1589.3735731482411,1491.807034804685,1493.181152626678,1562.5822523720892,0.4285714285714285,0.4285714285714285,0.59375,0.5,0.5,0.2,-3.0,20.09090909090909,1.0
Miomir Kecmanovic,2025-10-01,1546.1558608410355,1623.7647222781636,1536.6881428586537,1502.7744775735,1500.318494254637,0.5066666666666667,0.4571428571428571,0.4718309859154929,0.4784482758620689,0.3,0.2,-4.0,7.072072072072072,1.0
Dusan Lajovic,2025-07-01,1545.162177147282,1611.3209487033585,1553.7331507304812,1466.5284275698853,1473.4231719556994,0.4888888888888889,0.3684210526315789,0.4,0.4310344827586206,0.3,0.2,-2.0,8.53048780487805,1.0
Terence Atmane,2025-10-01,1544.2276003681134,1560.0743946468522,1512.140681175949,1500.0,1523.4922870757252,0.5,0.5,0.4444444444444444,0.4516129032258064,0.6,0.6,-1.0,20.80952380952381,2.0
Mohamed Safwat,2024-09-13,1543.396580827916,1543.396580827916,1542.522736190931,1500.0,1500.2441819374433,0.625,0.5,0.4615384615384615,0.6,0.7,0.8,4.0,39.0,1.0
Zhizhen Zhang,2025-10-01,1542.0138437235019,1628.1190109359131,1560.2845474067317,1498.4187735104365,1491.246970122235,0.5652173913043478,0.4583333333333333,0.4354838709677419,0.4821428571428571,0.3,0.0,-7.0,8.892156862745098,1.0
Jerome Kym,2025-08-30,1541.6694039987483,1541.6694039987483,1500.0,1500.0,1530.3310098917475,0.5,0.5,0.5625,0.5625,0.6666666666666666,0.6,-1.0,32.333333333333336,3.0
Tim Van Rijthoven,2024-06-10,1541.4354193648385,1608.216136257798,1500.0,1550.1403313848668,1485.8072485501073,0.5,0.6190476190476191,0.4210526315789473,0.5333333333333333,0.3,0.4,-2.0,16.25,1.0
Mikael Ymer,2023-07-03,1541.143114442811,1599.1299546234975,1491.223291745513,1504.5580695948768,1543.1312377320037,0.4516129032258064,0.4782608695652174,0.5180722891566265,0.4956521739130435,0.4,0.6,1.0,8.6,6.0
