player,last_date,current_elo,peak_elo,win_rate_sm,wr_Clay_sm,wr_Grass_sm,wr_Hard_sm,avg_rest_days,matches_28d,streak,n_matches
Remy Bertola,2024-09-13,1511.9074590075586,1511.9074590075586,0.5454545454545454,0.5,0.5,0.5454545454545454,30.0,1,1,1
Pedja Krstin,2021-05-24,1511.8213077663822,1511.8213077663822,0.5454545454545454,0.5,0.5,0.5,30.0,1,1,2
Mats Moraing,2021-05-24,1511.6964050627096,1511.6964050627096,0.5454545454545454,0.5,0.5,0.5,30.0,1,1,2
Cezar Cretu,2024-09-13,1511.6679471053226,1511.6679471053226,0.5454545454545454,0.5,0.5,0.5833333333333334,30.0,1,1,2
Diego Fernandez Flores,2022-03-04,1511.585699413623,1511.585699413623,0.5454545454545454,0.5454545454545454,0.5,0.5,30.0,1,1,1
Alexandre Muller,2025-07-01,1511.489284673586,1548.5119156255546,0.4266666666666667,0.4857142857142857,0.4666666666666667,0.4,12.76923076923077,1,-3,65
Juan Pablo Ficovich,2022-01-31,1511.4041887078224,1511.4041887078224,0.5454545454545454,0.5,0.5,0.5,30.0,1,1,2
Romain Arneodo,2024-09-14,1511.389970172371,1511.389970172371,0.5454545454545454,0.5454545454545454,0.5,0.5,30.0,1,1,1
Matwe Middelkoop,2023-02-04,1511.2511882476635,1511.2511882476635,0.5454545454545454,0.5,0.5,0.5454545454545454,30.0,1,1,1
Lucas Miedler,2024-02-03,1511.233149116683,1511.233149116683,0.5454545454545454,0.5,0.5,0.5454545454545454,30.0,1,1,1
Niki Kaliyanda Poonacha,2024-02-03,1511.2196688942965,1511.2196688942965,0.5454545454545454,0.5,0.5454545454545454,0.5,30.0,1,1,1
Colin Sinclair,2023-02-03,1511.1733679181373,1511.1733679181373,0.5454545454545454,0.5,0.5,0.5,30.0,1,1,2
Liova Ayite Ajavon,2024-09-14,1511.1581267144327,1511.1581267144327,0.5454545454545454,0.5,0.5,0.5454545454545454,30.0,1,1,1
Jacopo Berrettini,2023-02-27,1510.9156454484867,1510.9156454484867,0.5454545454545454,0.5,0.5,0.5,30.0,1,1,2
Thomas Yaka Kofi Setodji,2024-09-14,1510.8116311901072,1511.585699413623,0.5384615384615384,0.5,0.5,0.5714285714285714,30.0,1,1,4
Sina Moghimi,2024-03-15,1510.736619052666,1510.736619052666,0.5454545454545454,0.5,0.5,0.5,30.0,1,1,2
Aleksandre Bakshi,2024-09-14,1510.6749051684508,1510.6749051684508,0.5384615384615384,0.5,0.5,0.5384615384615384,50.0,1,2,4
Ioannis Xilas,2024-09-14,1510.3810259958898,1512.0,0.5,0.5,0.5,0.5,45.0,1,-1,2
Karlis Ozolins,2023-02-04,1510.2966460172643,1511.984053787465,0.5384615384615384,0.5,0.5,0.5,30.0,1,1,4
Kasidit Samrej,2023-02-03,1510.179876674769,1523.5305588123042,0.5333333333333333,0.5,0.5,0.5714285714285714,30.0,1,-1,6
Rio Noguchi,2022-10-03,1510.1582056580867,1510.1582056580867,0.5454545454545454,0.5,0.5,0.5,30.0,1,1,2
Yu Hsiou Hsu,2024-02-03,1509.6610036583452,1528.6500958970953,0.47058823529411764,0.5,0.5,0.47058823529411764,26.428571428571427,1,-2,7
Lukas Lacko,2021-06-14,1509.6542364091747,1509.6542364091747,0.5454545454545454,0.5,0.5,0.5,30.0,1,1,2
Oliver Tarvet,2025-07-03,1509.3545414222524,1511.2880715053818,0.5,0.5,0.5,0.5,16.0,2,-1,2
Thiago Agustin Tirante,2024-10-14,1508.6555878998017,1527.5715066520177,0.48148148148148145,0.5,0.5,0.46153846153846156,23.941176470588236,1,-2,17
Jack Pinnington Jones,2025-07-03,1507.5414687487737,1514.8722787989932,0.5,0.5,0.5,0.5,16.0,2,-1,2
Luciano Darderi,2025-07-05,1507.444726636081,1608.888190466346,0.4925373134328358,0.6136363636363636,0.5,0.28,7.859649122807017,3,-1,57
Valentin Royer,2025-07-03,1507.1434365351683,1519.1097710735953,0.5,0.5,0.5,0.5,16.0,2,-1,2
Beibit Zhukayev,2025-07-01,1506.193056638256,1521.8160180483517,0.45,0.5,0.45454545454545453,0.47368421052631576,30.0,1,-2,10
Aristotelis Thanos,2024-09-14,1506.1357042153381,1517.1634041163727,0.5,0.5454545454545454,0.5,0.46153846153846156,52.5,1,-1,4
Sanjar Fayziev,2022-03-04,1505.7293125131985,1505.7293125131985,0.5,0.5,0.5,0.46153846153846156,45.0,1,1,3
Botic van de Zandschulp,2025-07-03,1505.6699114488338,1666.2466412582387,0.5126903553299492,0.5192307692307693,0.4838709677419355,0.5149253731343284,7.754010695187166,2,-1,187
Coleman Wong,2024-10-14,1505.5390423012248,1534.5612935037204,0.5,0.5,0.45454545454545453,0.5217391304347826,28.857142857142858,4,-3,14
Ignacio Buse,2024-09-13,1504.8183987510233,1528.114946527133,0.5,0.5454545454545454,0.5,0.46153846153846156,37.5,1,-2,4
Alexis Galarneau,2023-09-16,1504.006921184549,1504.006921184549,0.4666666666666667,0.45454545454545453,0.5,0.5,38.0,2,2,5
Gabi Adrian Boitan,2024-09-13,1503.7933632835702,1503.7933632835702,0.5,0.45454545454545453,0.5,0.5,45.0,1,1,3
Ilya Ivashka,2023-08-28,1503.098046877181,1649.647685649574,0.5234375,0.47619047619047616,0.5,0.5526315789473685,7.61864406779661,5,-3,118
Mattia Bellucci,2024-10-02,1502.9575101747464,1504.1127139155424,0.4583333333333333,0.45454545454545453,0.45454545454545453,0.4782608695652174,15.571428571428571,4,1,15
Otto Virtanen,2024-10-14,1502.7622834055992,1518.5666047597629,0.45454545454545453,0.4166666666666667,0.5,0.4666666666666667,28.434782608695652,1,1,24
Ugo Blanchet,2024-07-15,1502.4149431825256,1502.4149431825256,0.5,0.5,0.5,0.45454545454545453,45.0,1,1,3
Mario Vilella Martinez,2021-07-26,1502.0276234239943,1524.0,0.5,0.4666666666666667,0.5,0.5,25.625,1,1,9
Franco Agamenone,2022-07-25,1501.653528138994,1501.653528138994,0.5,0.5333333333333333,0.5,0.5,45.0,1,1,5
Pavel Kotov,2024-11-04,1501.6189954910567,1591.97176323038,0.4606741573033708,0.5238095238095238,0.5,0.41509433962264153,12.772151898734178,2,-4,79
Filip Horansky,2022-03-04,1501.4480352942944,1501.4480352942944,0.5,0.45454545454545453,0.5,0.5,45.0,1,1,3
Alexandros Skorilas,2023-09-16,1501.299939198927,1512.0,0.5,0.5,0.5,0.5,45.0,1,-1,2
Fitriadi M Rifqi,2024-02-03,1501.200514892222,1501.200514892222,0.5,0.5,0.5,0.5384615384615384,37.5,1,1,5
Fabio Fognini,2025-07-01,1501.064646197279,1571.7622967249242,0.4527027027027027,0.5,0.5,0.40540540540540543,10.094202898550725,1,-5,138
Petr Nesterov,2024-09-14,1501.047942715905,1511.1680135801662,0.5,0.45454545454545453,0.5,0.5454545454545454,45.0,1,-1,2
Nicolas Alvarez Varona,2022-10-10,1500.961707358949,1500.961707358949,0.5,0.45454545454545453,0.5,0.5,45.0,1,1,3
Nicolai Budkov Kjaer,2024-09-13,1500.9322033786138,1500.9322033786138,0.5,0.4166666666666667,0.5,0.5833333333333334,37.5,1,2,4
Hugo Nys,2024-09-14,1500.789102283262,1500.789102283262,0.5,0.5454545454545454,0.5,0.45454545454545453,45.0,1,1,2
Daniel Cukierman,2024-09-13,1500.759119169119,1500.759119169119,0.5,0.5,0.5,0.5,41.25,1,1,8
Benjamin Balleret,2024-09-14,1500.7581809271105,1500.7581809271105,0.5,0.5,0.5,0.5,45.0,1,1,2
Juan Alejandro Hernandez Serrano,2022-08-01,1500.4855719188724,1500.4855719188724,0.5,0.5,0.5,0.46153846153846156,45.0,1,1,3
Aqeel Khan,2024-09-14,1500.4325072650443,1500.8001564407266,0.5,0.5,0.5,0.5454545454545454,41.25,1,1,8
Karim Mohamed Maamoun,2023-09-16,1500.414300586377,1500.414300586377,0.5,0.5,0.5,0.5,45.0,1,1,2
Stylianos Christodoulou,2024-02-03,1500.414300586377,1500.414300586377,0.5,0.45454545454545453,0.5,0.5454545454545454,45.0,1,1,2
Ryan Peniston,2023-07-03,1500.2411716775696,1547.3918442099978,0.4782608695652174,0.5,0.5,0.45454545454545453,13.692307692307692,4,-3,13
Johan Nikles,2022-05-16,1500.101063145013,1500.101063145013,0.5,0.46153846153846156,0.5,0.5,45.0,1,1,3
Aziz Ouakaa,2021-11-26,1500.0142917836072,1500.0142917836072,0.5,0.5454545454545454,0.5,0.45454545454545453,45.0,1,1,2
Zura Tkemaladze,2024-02-03,1499.90504609508,1512.0,0.5,0.5,0.5,0.4166666666666667,45.0,1,-1,3
Martin Cuevas,2022-09-16,1499.898529556714,1499.898529556714,0.5,0.46153846153846156,0.5,0.5,45.0,1,1,3
Alvaro Guillen Meza,2024-02-02,1499.8945183783655,1511.5432685656713,0.5,0.5,0.5,0.5,45.0,1,-1,2
Thiago Monteiro,2024-11-04,1499.7857206060019,1572.0454875869957,0.4330708661417323,0.4647887323943662,0.375,0.423728813559322,11.136752136752136,2,-2,117
Alastair Gray,2022-06-27,1499.6466131775564,1499.6466131775564,0.5,0.5,0.46153846153846156,0.5,45.0,1,1,3
Alan Fernando Rubio Fierros,2024-09-14,1499.626970246771,1499.626970246771,0.5,0.45454545454545453,0.5,0.5,45.0,1,1,3
Juan Carlos Fuentes Vasquez,2024-09-14,1499.585699413623,1512.0,0.5,0.45454545454545453,0.5,0.5454545454545454,45.0,1,-1,2
Hernando Jose Escurra Isnardi,2023-02-03,1499.5798796723175,1512.0,0.5,0.5454545454545454,0.5,0.5,45.0,1,-1,2
Federico Agustin Gomez,2024-09-18,1499.5492502426039,1499.5492502426039,0.5,0.45454545454545453,0.5,0.5,45.0,1,1,3
Conor Gannon,2024-09-13,1499.2866112557042,1511.143212796064,0.5,0.46153846153846156,0.5,0.5,45.0,1,-1,3
Yuta Shimizu,2022-10-03,1499.1007833554547,1512.0,0.5,0.5,0.5454545454545454,0.45454545454545453,45.0,1,-1,2
Paul Jubb,2024-07-01,1499.0762444130776,1522.346874643072,0.47058823529411764,0.5,0.47058823529411764,0.5,15.857142857142858,5,-2,7
Lukas Neumayer,2024-09-13,1499.0422527731766,1500.5791817936404,0.5,0.5333333333333333,0.5,0.5,35.75,1,1,5
Jozef Kovalik,2024-09-15,1498.8475453696142,1523.5718836268343,0.45,0.5,0.5,0.3888888888888889,23.033333333333335,3,1,30
Hiroki Moriya,2022-10-03,1498.8153326899542,1498.8153326899542,0.5,0.5,0.5,0.46153846153846156,18.5,2,1,3
Franco Roncadelli,2024-09-13,1498.7611036730407,1500.0142917836072,0.5,0.5333333333333333,0.5,0.5,37.5,1,1,5
Soon Woo Kwon,2024-09-13,1498.6335639682875,1596.395152304564,0.47368421052631576,0.4666666666666667,0.5,0.47619047619047616,10.740384615384615,2,1,104
Laurynas Grigelis,2022-03-04,1498.4011719979094,1511.201328438636,0.5,0.5,0.45454545454545453,0.5454545454545454,45.0,1,-1,2
Matteo Gigante,2024-05-06,1498.2801724353715,1498.2801724353715,0.5,0.46153846153846156,0.5,0.5,32.5,1,1,3
Saba Purtseladze,2024-09-14,1498.0361003341136,1522.9204812856333,0.5,0.5,0.5,0.42857142857142855,37.5,1,-2,5
N Sriram Balaji,2024-09-14,1497.9629835403798,1512.0269974625467,0.5,0.5,0.5454545454545454,0.45454545454545453,45.0,1,-1,2
Hong Kit Jack Wong,2024-02-03,1497.9404098429025,1512.0,0.5,0.5,0.5,0.5,52.5,1,1,4
Jeremy Chardy,2023-07-03,1497.9080987567065,1576.85900688937,0.49056603773584906,0.4090909090909091,0.4,0.5833333333333334,10.627906976744185,1,-4,43
Nerman Fatic,2024-02-03,1497.8034193998512,1499.9081936953241,0.5,0.46153846153846156,0.5,0.5454545454545454,52.5,1,1,4
Yassine Dlimi,2024-09-14,1497.7033176430198,1511.1549662210339,0.5,0.45454545454545453,0.5,0.5384615384615384,37.5,1,-1,4
Matthew Ebden,2024-07-29,1497.6730077478708,1547.5484699856354,0.4782608695652174,0.45454545454545453,0.45454545454545453,0.5238095238095238,19.384615384615383,1,-5,13
Filip Cristian Jianu,2023-02-03,1497.6085745815953,1497.6085745815953,0.5,0.5,0.5,0.45454545454545453,45.0,1,1,3
Aisam Ul Haq Qureshi,2024-02-03,1497.4513011552338,1512.3999911578462,0.5,0.5,0.5,0.5,52.5,1,-1,4
Robert Strombachs,2024-02-02,1497.3999621836087,1511.936203027307,0.5,0.5,0.5,0.5333333333333333,45.0,1,-1,6
Filip Misolic,2025-07-01,1497.315062112114,1554.9386121670811,0.4827586206896552,0.5416666666666666,0.45454545454545453,0.42857142857142855,23.05263157894737,1,-3,19
Mateus Alves,2023-02-20,1497.0428845391089,1497.0428845391089,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Max Purcell,2024-08-26,1496.358575044848,1536.455049546494,0.40217391304347827,0.42857142857142855,0.4642857142857143,0.390625,12.853658536585366,4,1,83
Kyrian Jacquet,2024-08-26,1496.2142052184302,1496.2142052184302,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Yosuke Watanuki,2024-10-02,1495.6740409773024,1540.2568017685787,0.4523809523809524,0.47058823529411764,0.5333333333333333,0.4375,25.46875,1,1,34
Omar Jasika,2024-01-15,1495.4406942309677,1495.4406942309677,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Jack Monday,2025-07-01,1495.2936708802029,1495.2936708802029,0.45454545454545453,0.5,0.45454545454545453,0.5,30.0,1,-1,1
Kaichi Uchida,2022-10-03,1495.0946925212322,1512.9619071259676,0.4666666666666667,0.5,0.5454545454545454,0.42857142857142855,30.6,3,-2,5
Chris Rodesch,2025-07-01,1494.9511078760454,1520.4726419944502,0.5,0.5,0.45454545454545453,0.5,33.75,1,-2,8
Mackenzie McDonald,2025-07-01,1494.945968053049,1494.945968053049,0.45454545454545453,0.3448275862068966,0.4722222222222222,0.5147058823529411,30.0,1,-1,171
Alejandro Moro Canas,2024-07-01,1494.890847253193,1513.4760209648975,0.46153846153846156,0.5,0.45454545454545453,0.5,30.0,1,-2,3
Zdenek Kolar,2022-06-27,1494.6365232322282,1509.6683283111238,0.46153846153846156,0.5,0.45454545454545453,0.5,21.666666666666668,1,-2,3
Nicolas Barrientos,2023-02-03,1494.4205461832432,1500.0167504999954,0.46153846153846156,0.5,0.5,0.45454545454545453,45.666666666666664,1,-1,3
Santiago Fa Rodriguez Taverna,2022-05-23,1494.3307277105712,1494.3307277105712,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Francisco Cabral,2024-07-29,1494.328992726228,1494.328992726228,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Jacob Fearnley,2025-07-01,1493.871333766474,1511.144911704086,0.4375,0.5,0.42857142857142855,0.5,26.166666666666668,1,-2,6
Tung Lin Wu,2024-09-14,1493.7741911450667,1499.3400209545161,0.45,0.5,0.5,0.47619047619047616,34.7,1,1,11
Vladyslav Orlov,2024-02-01,1493.5826724384806,1501.071644938483,0.4666666666666667,0.5,0.5,0.42857142857142855,42.0,1,-1,5
Philip Sekulic,2023-10-02,1493.5445006061418,1511.2173167954834,0.46153846153846156,0.5,0.5,0.46153846153846156,14.0,3,-2,3
Joaquin  Aguilar Cardozo ,2024-09-13,1493.3276030710012,1512.008867342589,0.5,0.5,0.5,0.5,37.5,1,-1,4
Alibek Kachmazov,2024-09-18,1493.2992037357665,1493.2992037357665,0.4666666666666667,0.5,0.5,0.5,31.0,1,1,8
Jan Zielinski,2022-01-03,1492.9248750043191,1492.9248750043191,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Alejandro Gonzalez,2022-03-04,1492.651641326084,1492.651641326084,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Benjamin Hassan,2024-10-14,1492.5551546198133,1505.036655598964,0.46153846153846156,0.5263157894736842,0.5,0.4,31.5625,1,-1,16
Adria Soriano Barrera,2024-09-14,1492.2299713453158,1501.8082639631048,0.46153846153846156,0.5,0.5,0.45454545454545453,30.0,1,-1,3
Carlos Gimeno Valero,2022-05-02,1491.9843679548223,1491.9843679548223,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Facundo Diaz Acosta,2024-10-14,1491.8642446342628,1561.2427663360384,0.46,0.5526315789473685,0.45454545454545453,0.3333333333333333,13.675,2,-3,40
Ivan Gakhov,2024-04-15,1491.7968401722542,1503.6473178699262,0.42857142857142855,0.42857142857142855,0.5,0.5,37.5,1,-2,4
Nick Hardt,2024-07-15,1491.4195657973376,1511.5217929101798,0.47058823529411764,0.46153846153846156,0.5,0.5,30.0,1,-2,7
Michael Geerts,2022-10-17,1491.4164192523708,1511.2411833029842,0.46153846153846156,0.5454545454545454,0.5,0.4166666666666667,40.0,1,-2,3
Omni Kumar,2024-08-19,1491.3184062556836,1513.6420269130087,0.4666666666666667,0.5,0.5,0.4666666666666667,22.2,1,-2,5
Ye Cong Mo,2023-09-20,1491.3175311737525,1491.3175311737525,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Chak Lam Coleman Wong,2024-01-01,1491.22411085583,1491.22411085583,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Maxime Janvier,2024-07-01,1491.0982648264405,1491.0982648264405,0.45454545454545453,0.5,0.45454545454545453,0.5,30.0,1,-1,1
Andreja Petrovic,2023-02-03,1491.015532189825,1491.015532189825,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Hugo Gaston,2025-07-01,1490.9481910109118,1571.7906289864839,0.42,0.4782608695652174,0.47058823529411764,0.38596491228070173,14.022222222222222,1,-2,90
Mark Lajal,2024-09-13,1490.9012734557675,1490.9012734557675,0.4375,0.4166666666666667,0.45454545454545453,0.5,35.0,1,1,7
Brandon Perez,2021-09-18,1490.6792503716263,1490.6792503716263,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Nikolas Sanchez Izquierdo,2024-05-20,1490.6450032381354,1490.6450032381354,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Louis Wessels,2023-06-19,1490.61816499878,1490.61816499878,0.45454545454545453,0.5,0.45454545454545453,0.5,30.0,1,-1,1
Mariano Navone,2025-07-03,1490.55160816876,1595.3646732438292,0.4444444444444444,0.5555555555555556,0.4,0.34782608695652173,8.295454545454545,2,-1,44
Alexander Zgirovsky,2021-09-18,1490.5467890074426,1490.5467890074426,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Oriol Roca Batalla,2023-05-22,1490.4420720561352,1490.4420720561352,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Evan Furness,2022-09-19,1490.4029185686131,1490.4029185686131,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Arthur Fery,2025-07-03,1490.2344696222895,1502.231948188944,0.42857142857142855,0.5,0.42857142857142855,0.5,38.0,2,-1,4
Adam Neff,2024-02-05,1490.034180761781,1490.034180761781,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Yousaf Khalil,2024-09-14,1490.0144422761048,1490.0144422761048,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Chun-Hsin Tseng,2025-07-01,1489.9905898508089,1489.9905898508089,0.2702702702702703,0.42857142857142855,0.4166666666666667,0.2903225806451613,26.037037037037038,1,-5,27
Heve Kelley,2024-02-02,1489.9164478644889,1489.9164478644889,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Francisco Llanes,2021-09-18,1489.8833737652828,1489.8833737652828,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Matic Kriznik,2024-02-02,1489.8283707598396,1511.5861725846826,0.46153846153846156,0.5454545454545454,0.5,0.4166666666666667,50.0,1,-2,4
Mubarak Shannan Zayid,2021-03-08,1489.7199217758653,1489.7199217758653,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
James McCabe,2025-07-01,1489.6629227394658,1489.6629227394658,0.45454545454545453,0.5,0.4166666666666667,0.38461538461538464,30.0,1,-1,5
Kris Van Wyk,2024-02-02,1489.626775893638,1489.626775893638,0.46153846153846156,0.5,0.5,0.5,30.0,1,1,4
Nicholas David Ionel,2024-02-03,1489.6198133279938,1509.6972413552044,0.4666666666666667,0.5,0.5,0.45454545454545453,30.0,1,-1,5
Joao Faria,2025-07-01,1489.5975110315726,1489.5975110315726,0.45454545454545453,0.5,0.45454545454545453,0.5,30.0,1,-1,1
Clement Mainguy,2023-02-03,1489.592230430221,1489.592230430221,0.45454545454545453,0.5,0.5,0.5,30.0,1,-1,2
Sebastian Fanselow,2024-05-20,1489.5065363828458,1489.5065363828458,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Isaac Becroft,2022-09-16,1489.426276756816,1489.426276756816,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Matthew Forbes,2024-08-26,1489.4173880516717,1489.4173880516717,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Viacheslav Bielinskyi,2024-02-01,1489.3339533961116,1500.4755551633655,0.46153846153846156,0.5,0.5,0.4166666666666667,50.0,1,-1,3
Yanaki Milev,2024-09-14,1489.2957204748077,1490.565070264162,0.46153846153846156,0.5384615384615384,0.5,0.45454545454545453,50.0,1,1,4
Javier Barranco Cosano,2024-05-20,1489.2140690870976,1489.2140690870976,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Patrick Kaukovalta,2023-11-21,1489.2025853129107,1489.2025853129107,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Alex Rybakov,2023-02-06,1489.2020603058695,1489.2020603058695,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
William Blumberg,2022-07-11,1489.0070094918394,1489.0070094918394,0.45454545454545453,0.5,0.45454545454545453,0.5,30.0,1,-1,1
Theo Papamalamis,2024-11-04,1488.9173277514026,1488.9173277514026,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Illia Biloborodko,2022-09-15,1488.9115887760877,1488.9115887760877,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Jesse Flores,2024-02-02,1488.8121751694011,1488.8121751694011,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Karam Hatamleh,2023-02-03,1488.8109872991158,1488.8109872991158,0.45454545454545453,0.5,0.5,0.5,30.0,1,-1,1
Juan Carlos Prado Angelo,2024-02-03,1488.8106880224998,1488.8106880224998,0.46153846153846156,0.5454545454545454,0.5,0.5,30.0,1,1,3
Trent Bryde,2021-07-26,1488.7820699307338,1488.7820699307338,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Manuel Guinard,2024-11-04,1488.7729336711855,1509.1038486606008,0.45,0.4666666666666667,0.5,0.4666666666666667,19.2,1,-2,10
Simon Carr,2023-02-03,1488.771559218185,1512.0,0.46153846153846156,0.5,0.5,0.5,30.0,1,-2,3
Gonzalo Villanueva,2022-08-01,1488.7454256252681,1488.7454256252681,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Maxim Shin,2024-02-02,1488.7354129801447,1488.7354129801447,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Daniil Glinka,2021-09-17,1488.6794191240422,1488.6794191240422,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Evgenii Tiurnev,2021-10-25,1488.6793846148296,1488.6793846148296,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Nicolas Alvarez,2022-09-17,1488.6311707453083,1500.213832083812,0.46153846153846156,0.42857142857142855,0.5,0.5,30.0,1,-1,4
Kevin Krawietz,2024-02-02,1488.6000923685538,1488.6000923685538,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Rodrigo Crespo Piedra,2024-02-02,1488.5522516167075,1488.5522516167075,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Nikola Milojevic,2022-01-31,1488.5480833066633,1499.0531643559239,0.4666666666666667,0.4666666666666667,0.5,0.45454545454545453,23.6,2,1,6
Diego Duran,2024-02-02,1488.5184433292045,1488.5184433292045,0.46153846153846156,0.45454545454545453,0.5,0.5454545454545454,50.0,1,1,3
Daniel Masur,2021-06-28,1488.4883512391277,1488.4883512391277,0.45454545454545453,0.5,0.45454545454545453,0.5,30.0,1,-1,1
Dustin Brown,2021-06-07,1488.4468488923987,1488.4468488923987,0.45454545454545453,0.5,0.45454545454545453,0.5,30.0,1,-1,1
Sam Riffice,2021-08-30,1488.4299747629198,1488.4299747629198,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Lucky Candra Kurniawan,2022-09-16,1488.414300586377,1488.414300586377,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Jack Cheng,2024-09-14,1488.4000076259508,1488.4000076259508,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Vladimir Ivanov,2021-09-17,1488.3364098183727,1488.3364098183727,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Courtney John Lock,2024-02-03,1488.303944056125,1488.303944056125,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Christopher O'Connell,2025-07-01,1488.2891595750152,1488.2891595750152,0.45454545454545453,0.5,0.45454545454545453,0.5,30.0,1,-1,1
Mattias Siimar,2021-09-17,1488.275135822193,1488.275135822193,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Francesco Maestrelli,2022-10-10,1488.2598942513257,1488.2598942513257,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Amr Elsayed Abdou Ahmed Mohamed,2024-09-13,1488.2370307579233,1512.2514176306206,0.47058823529411764,0.5,0.5,0.45454545454545453,47.142857142857146,1,-1,7
David Agung Susanto,2023-09-16,1488.0143094285309,1488.0143094285309,0.45454545454545453,0.5,0.4166666666666667,0.5,30.0,1,-1,2
Federico Zeballos,2022-09-16,1488.0143094285309,1488.0143094285309,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Adolfo Daniel Vallejo,2021-09-17,1488.0,1488.0,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Alexis Klegou,2022-03-04,1488.0,1488.0,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Andrea Arnaboldi,2021-01-05,1488.0,1488.0,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Blake Mott,2021-02-01,1488.0,1488.0,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Dac Tien Nguyen,2023-02-04,1488.0,1488.0,0.45454545454545453,0.5,0.5,0.5,30.0,1,-1,1
Daniel Azar,2023-09-15,1488.0,1488.0,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Daniel Dutra Da Silva,2022-07-25,1488.0,1488.0,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Delmas Ntcha,2022-03-04,1488.0,1488.0,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Devin Badenhorst,2023-02-04,1488.0,1488.0,0.45454545454545453,0.5,0.5,0.5,30.0,1,-1,1
Dimitri Badra,2021-09-18,1488.0,1488.0,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Donald Young,2021-01-04,1488.0,1488.0,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Gastao Elias,2021-09-18,1488.0,1488.0,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
