match_id,date,p1_name,p2_name,y,diff_avg_rest_days,diff_matches_28d,diff_rolling_10_winrate,diff_rolling_5_winrate,diff_streak,diff_win_rate,diff_peak_elo,diff_current_elo,diff_wr_Clay,diff_wr_Grass,diff_wr_Hard,elo_diff,selo_diff,surface,tourney_level,best_of,round
2101,2021-08-30,Arthur Rinderknech,Miomir Kecmanovic,1,-0.1437500000000007,-2,0.39999999999999997,0.6,6,0.0,31.153740022513148,96.81922561014926,0.12077294685990342,0.0,0.07692307692307693,78.12687833438395,24.275498542862806,Hard,G,5,R128
2102,2021-08-30,Adrian Mannarino,Pierre Hugues Herbert,1,-2.672077922077923,-2,0.3,0.39999999999999997,3,0.0,-17.102190333677072,-15.771096987307828,-0.11764705882352938,0.04545454545454547,-0.041666666666666685,-42.70638103645251,-26.62541272906219,Hard,G,5,R128
2089,2021-08-30,James Duckworth,Pedro Martinez,0,-0.03076923076923066,5,-0.19999999999999996,-0.4,-4,0.0,-3.4611372652991577,-35.69740841437715,0.018518518518518545,-0.038461538461538436,0.010893246187363814,-12.564988893860118,15.576194259671638,Hard,G,5,R128
2090,2021-08-30,Christopher Eubanks,Frances Tiafoe,0,38.12820512820513,-9,-0.09999999999999998,-0.09999999999999998,-3,0.0,-59.51615910812916,-68.02990352275606,0.05555555555555558,-0.02941176470588236,-0.15090090090090086,-47.275578165101024,-36.41064433006727,Hard,G,5,R128
2091,2021-08-30,Filip Krajinovic,Guido Pella,0,-3.6142857142857148,-3,0.2,-0.39999999999999997,-4,0.0,29.079308467708643,60.69549627930837,0.17996604414261458,0.09740259740259738,-0.029239766081871343,90.83071894892737,-2.74134703646223,Hard,G,5,R128
2093,2021-08-30,Emil Ruusuvuori,Kamil Majchrzak,1,-13.644155844155843,8,0.3,0.6000000000000001,4,0.0,33.81558487321604,75.59951539302597,-0.06666666666666665,-0.038461538461538436,0.14144736842105265,55.393893335452276,59.77095226600932,Hard,G,5,R128
2094,2021-08-30,Bernabe Zapata Miralles,Feliciano Lopez,1,8.274725274725276,-3,0.2,0.4,6,0.0,-11.159479316457464,58.20811661887046,0.049535603715170295,-0.08333333333333331,0.13333333333333336,36.73635948756237,38.31966032277933,Hard,G,5,R128
2092,2021-08-30,Nick Kyrgios,Roberto Bautista Agut,0,6.343465045592706,-2,-0.09999999999999998,-0.39999999999999997,-5,0.0,-47.165129603058176,-52.16081980043896,0.0,0.009049773755656076,-0.10275689223057649,-30.24479476753345,-49.87452034157991,Hard,G,5,R128
2095,2021-08-30,Evgeny Donskoy,Felix Auger Aliassime,0,10.693617021276596,-7,-0.3,-0.6000000000000001,-4,0.0,-107.75810866567599,-134.38679946716115,0.04999999999999999,-0.19762845849802374,-0.18681318681318687,-118.25402160985163,-48.38455409251151,Hard,G,5,R128
2096,2021-08-30,Cristian Garin,Norbert Gombos,1,-3.546218487394958,1,0.3,0.2,5,0.0,91.37028432215743,116.07175291598082,0.054545454545454564,0.1547619047619047,0.08088235294117646,98.7128524092293,18.112467455206797,Hard,G,5,R128
2097,2021-08-30,Henri Laaksonen,John Millman,1,14.788770053475934,-5,0.09999999999999998,0.19999999999999996,3,0.0,-6.108920313296494,33.36150797488449,0.0,0.033333333333333326,0.06666666666666665,10.055954818591317,9.430260478495256,Hard,G,5,R128
2098,2021-08-30,Benoit Paire,Dusan Lajovic,0,-0.17942942942942963,5,-0.09999999999999998,-0.19999999999999996,-3,0.0,-27.843669427329814,-23.87162175933031,-0.023809523809523836,-0.04487179487179488,-0.05925925925925929,0.13790433408735225,-7.656641841814007,Hard,G,5,R128
2099,2021-08-30,Peter Gojowczyk,Ugo Humbert,1,6.612781954887218,-3,0.09999999999999998,0.2,4,0.0,-31.16586553949969,-12.70300019735896,0.10160427807486627,-0.08571428571428574,0.0714285714285714,-39.41400356763552,-7.315404051513724,Hard,G,5,R128
2100,2021-08-30,Cameron Norrie,Carlos Alcaraz,0,-2.7142857142857144,-1,-0.19999999999999996,-0.6000000000000001,-5,0.0,108.23264697110949,42.50074906369855,0.06257982120051087,0.11111111111111116,0.008547008547008517,71.36209640904553,39.758283549120506,Hard,G,5,R128
2088,2021-08-30,Andrey Rublev,Ivo Karlovic,1,-19.045977011494255,7,0.26666666666666666,0.6000000000000001,4,0.0,181.024075789976,194.41717166234275,0.08333333333333337,0.13157894736842102,0.29483282674772043,188.35227724657375,141.09399528193535,Hard,G,5,R128
2208,2021-09-17,Hernando Jose Escurra Isnardi,Sebastian Dominko,1,0.0,0,0.0,0.0,2,0.0,24.0,24.0,0.09090909090909088,0.0,0.0,0.0,0.0,Clay,D,3,RR
2203,2021-09-17,Aziz Dougaz,Roberto Cid,1,0.0,0,0.0,0.0,2,0.0,24.0,24.0,0.0,0.0,0.08333333333333337,0.0,0.0,Hard,D,3,RR
2204,2021-09-17,Aziz Ouakaa,Roberto Cid,0,15.0,-1,0.0,0.0,-2,0.0,-0.4143005863770668,-0.4143005863770668,0.0,0.0,-0.04545454545454547,12.0,9.0,Hard,D,3,RR
2205,2021-09-17,Aziz Dougaz,Nick Hardt,1,0.0,0,0.0,0.0,3,0.0,12.462063591907508,24.44553356435631,0.0,0.0,0.08333333333333337,0.4785936194587066,0.26231573931727326,Hard,D,3,RR
2206,2021-09-17,Adolfo Daniel Vallejo,Tom Kocevar Desman,0,0.0,0,0.0,0.0,-2,0.0,0.0,0.0,-0.09090909090909088,0.0,0.0,0.0,0.0,Clay,D,3,RR
2207,2021-09-17,Bor Artnak,Martin Antonio Vergara Del Puerto,1,0.0,0,0.0,0.0,2,0.0,24.0,24.0,0.09090909090909088,0.0,0.0,0.0,0.0,Clay,D,3,RR
2202,2021-09-17,Malek Jaziri,Nick Hardt,0,-3.833333333333332,0,-0.16666666666666669,-0.09999999999999998,-3,0.0,-12.306809902756186,-36.90687131421873,0.0,0.0,-0.0625,-13.864058553136147,-10.129293650494446,Hard,D,3,RR
2215,2021-09-17,August Holmgren,Wishaya Trongcharoenchaikul,1,0.0,0,0.0,0.0,4,0.0,35.17238532655597,46.34477065311194,0.0,0.0,0.16666666666666669,24.0,18.0,Hard,D,3,RR
2210,2021-09-17,Henri Laaksonen,Mattias Siimar,1,-11.571428571428573,3,0.19999999999999996,0.09999999999999998,2,0.0,19.69453567520418,19.69453567520418,0.0,0.0,0.07486631016042783,7.969752918861104,-8.745324831148082,Hard,D,3,RR
2211,2021-09-17,Daniil Glinka,Henri Laaksonen,0,12.8,-4,-0.19999999999999996,-0.30000000000000004,-3,0.0,-31.01503815121646,-31.01503815121646,0.0,0.0,-0.07486631016042783,-19.69453567520418,-0.48116695124849684,Hard,D,3,RR
2212,2021-09-17,Jerome Kym,Siim Troost,1,0.0,0,0.0,0.0,2,0.0,12.0,12.0,0.0,0.0,0.09090909090909088,0.0,0.0,Hard,D,3,RR
2213,2021-09-17,Christian Sigsgaard,Wishaya Trongcharoenchaikul,1,0.0,0,0.0,0.0,2,0.0,24.0,24.0,0.0,0.0,0.12878787878787873,0.0,0.0,Hard,D,3,RR
2214,2021-09-17,August Holmgren,Kasidit Samrej,1,0.0,0,0.0,0.0,2,0.0,24.0,24.0,0.0,0.0,0.08333333333333337,0.0,0.0,Hard,D,3,RR
2216,2021-09-17,Johannes Ingildsen,Kasidit Samrej,0,15.0,-1,0.0,0.0,-2,0.0,-12.828601172754134,-12.828601172754134,0.0,0.0,-0.04545454545454547,12.0,9.0,Hard,D,3,RR
2201,2021-09-17,Darian King,Justin Barki,1,0.0,0,0.0,0.0,3,0.0,12.0,12.0,0.0,0.0,0.08333333333333337,0.0,0.0,Hard,D,3,RR
2209,2021-09-17,Dominic Stricker,Vladimir Ivanov,1,-10.875,0,0.125,0.09999999999999998,2,0.0,36.57519001265268,21.4247078541905,0.0,0.038461538461538436,0.09090909090909088,9.761779066068357,0.0,Hard,D,3,RR
2200,2021-09-17,Justin Barki,Kaipo Marshall,1,0.0,0,0.0,0.0,2,0.0,24.0,24.0,0.0,0.0,0.04545454545454547,0.0,0.0,Hard,D,3,RR
2190,2021-09-17,Otto Virtanen,Prajnesh Gunneswaran,1,-8.0,0,0.0,0.0,3,0.0,23.256163115980826,34.85363734166867,0.0,0.0,0.08391608391608385,11.658688890292979,8.013560364954628,Hard,D,3,RR
2198,2021-09-17,Casper Ruud,Sanjar Fayziev,1,-25.392857142857142,3,0.19999999999999996,0.09999999999999998,3,0.0,224.2983822986189,210.75284104278035,0.2727272727272727,0.0,0.15259740259740256,199.1792478327825,45.67514541265291,Hard,D,3,RR
2199,2021-09-17,Darian King,Gunawan Trismuwantara,1,0.0,0,0.0,0.0,2,0.0,24.0,24.0,0.0,0.0,0.12878787878787884,0.0,0.0,Hard,D,3,RR
2184,2021-09-17,Juan Pablo Varillas,Mirza Basic,1,-7.571428571428573,0,0.0714285714285714,-0.09999999999999998,2,0.0,35.30784635533814,18.531353919636103,0.13368983957219255,0.0,-0.04545454545454547,-5.874396339585701,6.1517236665347355,Clay,D,3,RR
2185,2021-09-17,Damir Dzumhur,Juan Pablo Varillas,0,3.2638888888888893,0,-0.18055555555555558,0.0,-3,0.0,-16.66237674145509,-23.930093047682703,-0.08823529411764708,0.0,0.006993006993007034,0.07509428142589059,-5.3517741579294125,Clay,D,3,RR
2186,2021-09-17,Nerman Fatic,Nicolas Alvarez,0,15.0,-1,0.0,0.0,-2,0.0,-12.642223548172979,-12.642223548172979,-0.04545454545454547,0.0,0.0,12.200189463099605,8.982964275014183,Clay,D,3,RR
2187,2021-09-17,Alex Molcan,Cristian Garin,0,12.517094017094015,1,0.19999999999999996,0.0,-3,0.0,-51.3141303541629,-33.974760418022925,-0.0117647058823529,-0.0714285714285714,0.048611111111111105,-10.714668978529971,27.435310401367587,Hard,D,3,RR
2188,2021-09-17,Nicolas Jarry,Norbert Gombos,0,14.272727272727273,-2,-0.04999999999999999,0.04999999999999999,-4,0.0,11.526494835234189,20.58390612562016,-0.08391608391608385,0.08333333333333331,0.0861244019138756,47.86987303996466,59.96611519719181,Hard,D,3,RR
2189,2021-09-17,Cristian Garin,Norbert Gombos,0,-3.4876615746180963,0,0.0,0.0,-3,0.0,91.37028432215743,69.6351038124294,0.054545454545454564,0.1547619047619047,0.020467836257309968,100.38256944659315,25.754666335272077,Hard,D,3,RR
2183,2021-09-17,Damir Dzumhur,Nicolas Alvarez,1,-4.25,0,0.0,0.09999999999999998,2,0.0,18.642783947371754,18.603762534550697,0.0,0.0,-0.038461538461538436,-5.796616391648513,0.6576471282412513,Clay,D,3,RR
2192,2021-09-17,Patrik Niklas Salminen,Prajnesh Gunneswaran,0,4.666666666666668,-1,0.16666666666666669,0.16666666666666669,-2,0.0,10.45412119317939,10.45412119317939,0.0,0.0,-0.006993006993007034,23.256163115980826,16.806013240713582,Hard,D,3,RR
2193,2021-09-17,Ji Sung Nam,Jose Rubin Statham,1,9.333333333333336,0,-0.16666666666666669,-0.16666666666666669,2,0.0,2.0410448611551146,2.0410448611551146,0.0,0.12878787878787873,-0.08333333333333331,-23.585699413622933,0.0,Grass,D,3,RR
2194,2021-09-17,Finn Reynolds,Soon Woo Kwon,0,19.407407407407405,-3,0.0,0.09999999999999998,-2,0.0,-25.65832901883732,-5.397010995109213,-0.02631578947368418,-0.13368983957219255,0.09090909090909088,6.839175243657792,-8.34220243648997,Grass,D,3,RR
2195,2021-09-17,Jose Rubin Statham,Soon Woo Kwon,0,4.7857142857142865,-3,0.0,-0.09999999999999998,-4,0.0,-38.471701156226345,-40.95360509128545,-0.02631578947368418,-0.1715686274509804,0.09090909090909088,-18.210383132498237,-26.126146856423247,Grass,D,3,RR
2196,2021-09-17,Casper Ruud,Khumoun Sultanov,1,-25.30909090909091,2,0.19999999999999996,0.09999999999999998,2,0.0,224.44982359748906,205.1174857366516,0.2727272727272727,0.0,0.15259740259740256,193.2410099289134,37.646545900372985,Hard,D,3,RR
2197,2021-09-17,Denis Istomin,Viktor Durasovic,0,16.333333333333336,0,-0.5,-0.5,-4,0.0,-23.537492939288768,-47.68500401792721,-0.04545454545454547,0.0,-0.12878787878787873,-25.439144242007615,-9.453972339401616,Hard,D,3,RR
2191,2021-09-17,Emil Ruusuvuori,Ramkumar Ramanathan,1,-29.7972972972973,7,0.6,0.6,5,0.0,58.22939083819756,87.27487336034892,-0.09999999999999998,-0.038461538461538436,0.2326007326007326,67.90688118141588,75.1090042675039,Hard,D,3,RR
2232,2021-09-18,Gastao Elias,Marius Copil,0,0.0,0,0.0,0.0,-2,0.0,-12.0,-12.0,0.0,0.0,-0.12878787878787884,0.0,0.0,Hard,D,3,RR
2233,2021-09-18,Joao Sousa,Marius Copil,0,0.8666666666666671,0,-0.4,-0.3,-3,0.0,-32.708005113421905,-125.08370628543071,-0.2222222222222222,-0.08333333333333331,-0.1166666666666667,-108.33368097846324,-9.562874770372218,Hard,D,3,RR
2234,2021-09-18,Petros Tsitsipas,Ricardas Berankis,0,35.03846153846154,-1,0.2,0.09999999999999998,-3,0.0,-35.559417031919565,11.601480502780305,0.04999999999999999,0.08333333333333331,-0.08333333333333331,38.23183375725921,2.2061668419312355,Hard,D,3,RR
2231,2021-09-18,Filip Cristian Jianu,Joao Sousa,0,13.0,0,0.4,0.3,-2,0.0,-3.4090612600721215,80.59162725845295,0.2222222222222222,0.08333333333333331,-0.012121212121212144,112.07573469847352,9.817110348055621,Hard,D,3,RR
2235,2021-09-18,Laurynas Grigelis,Michail Pervolarakis,1,0.0,0,0.5,0.5,4,0.0,23.201328438635983,45.56080201021928,0.0,0.0,0.16083916083916078,23.15814513294731,17.528121788225235,Hard,D,3,RR
2239,2021-09-18,Dimitri Badra,Ruan Roelofse,0,0.0,0,0.0,0.0,-2,0.0,0.0,0.0,0.0,0.0,-0.09090909090909088,0.0,0.0,Hard,D,3,RR
2237,2021-09-18,Brandon Perez,Lloyd Harris,0,24.113636363636363,-5,-0.19999999999999996,-0.30000000000000004,-2,0.0,-88.25622095099561,-88.25622095099561,0.0625,0.0,-0.14545454545454545,-78.93663365435964,-60.555593013746375,Hard,D,3,RR
2238,2021-09-18,Philip Henning,Ricardo Rodriguez,1,0.0,0,0.0,0.0,2,0.0,12.0,12.0,0.0,0.0,0.09090909090909088,0.0,0.0,Hard,D,3,RR
2240,2021-09-18,Altug Celikbilek,Robert Strombachs,1,3.0,0,0.0,-0.09999999999999998,2,0.0,24.445566543918858,11.984726892513208,0.0,-0.04545454545454547,0.0787878787878788,-12.906406195324507,0.4074767934346255,Hard,D,3,RR
2241,2021-09-18,Cem Ilkel,Ernests Gulbis,1,-23.5,1,0.5,0.5,4,0.0,12.078038683472641,36.52638027817193,0.04545454545454547,0.0,0.08333333333333331,13.45538064225184,-0.4658567560411484,Hard,D,3,RR
2242,2021-09-18,Edgars Manusis,Ergi Kirkin,0,-15.0,0,0.0,0.0,-2,0.0,-0.4143005863770668,-0.4143005863770668,0.0,0.0,-0.04545454545454547,12.0,9.0,Hard,D,3,RR
2236,2021-09-18,Alexandros Skorilas,Vilius Gaubas,1,0.0,0,0.0,0.0,2,0.0,24.0,24.0,0.0,0.0,0.09090909090909088,0.0,0.0,Hard,D,3,RR
2230,2021-09-18,Ignacio Carou,Robin Haase,0,6.399999999999999,0,0.09999999999999998,0.09999999999999998,-2,0.0,-24.828074780722545,-1.6427643883882865,-0.09090909090909088,0.0,0.07142857142857145,24.013385173056804,0.0,Clay,D,3,RR
2224,2021-09-18,Murkel Alejandro Dellien Velasco,Ruben Bemelmans,0,0.0,0,0.0,0.0,-2,0.0,25.235842772568958,12.365757231877296,0.0,0.0,0.0,25.235842772568958,18.23061532925908,Clay,D,3,RR
2228,2021-09-18,Botic Van De Zandschulp,Francisco Llanes,1,-15.9375,5,0.19999999999999996,0.30000000000000004,2,0.0,65.04385447291384,65.04385447291384,0.0839160839160839,0.0,0.0714285714285714,54.92525859300008,0.3464129549686277,Clay,D,3,RR
2227,2021-09-18,Matheus Pucinelli De Almeida,Roey Tabet,1,0.0,0,0.0,0.0,2,0.0,12.0,12.0,0.09090909090909088,0.0,0.0,0.0,0.0,Clay,D,3,RR
2226,2021-09-18,Felipe Meligeni Alves,Hady Habib,1,0.0,0,0.0,0.0,2,0.0,24.0,24.0,0.09090909090909088,0.0,0.0,0.0,0.0,Clay,D,3,RR
2225,2021-09-18,Benjamin Hassan,Orlando Luz,0,0.0,0,0.0,0.0,-2,0.0,-12.0,-12.0,-0.09090909090909088,0.0,0.0,0.0,0.0,Clay,D,3,RR
2223,2021-09-18,Hugo Dellien,Michael Geerts,0,-1.625,1,-0.25,-0.09999999999999998,-2,0.0,-23.24140302916294,-44.47576617234131,-0.07878787878787874,0.0,-0.11538461538461536,-21.992960114015432,1.0851318381426154,Clay,D,3,RR
2222,2021-09-18,Murkel Alejandro Dellien Velasco,Zizou Bergs,1,0.0,0,0.16666666666666669,0.16666666666666669,3,0.0,0.2888134325385181,23.35155477260969,0.038461538461538436,0.0,0.0,-0.6965619583729676,-0.7788373967048301,Clay,D,3,RR
2221,2021-09-18,Hugo Dellien,Ruben Bemelmans,1,2.4285714285714306,0,-0.2142857142857143,-0.09999999999999998,2,0.0,1.21178440707763,-8.781175706937802,-0.033333333333333326,0.0,-0.11538461538461536,-35.20474452109306,-8.125308456890707,Clay,D,3,RR
2220,2021-09-18,Daniil Ostapenkov,Federico Coria,0,6.64516129032258,-2,-0.09999999999999998,0.09999999999999998,-2,0.0,-10.824782243617392,12.653812543650247,-0.0625,0.04545454545454547,0.1111111111111111,25.53414631726082,-21.868012642090207,Clay,D,3,RR
2219,2021-09-18,Alexander Zgirovsky,Diego Schwartzman,0,24.136363636363637,-5,-0.09999999999999998,-0.09999999999999998,-2,0.0,-103.87677983331741,-84.3466592547718,-0.11212121212121212,-0.038461538461538436,-0.08064516129032262,-74.89407355443814,-25.863312795167076,Clay,D,3,RR
2218,2021-09-18,Erik Arutiunian,Guido Pella,0,18.782608695652172,-3,0.09999999999999998,0.09999999999999998,-2,0.0,-12.0,54.54830353246348,0.05454545454545451,0.14285714285714285,0.026315789473684237,68.89722023658669,39.45722599635428,Clay,D,3,RR
2217,2021-09-18,Daniil Ostapenkov,Diego Schwartzman,1,24.0,-4,-0.09999999999999998,-0.09999999999999998,3,0.0,-88.8381779796091,-59.85547170072982,-0.06666666666666665,-0.038461538461538436,-0.08064516129032262,-89.93267540814645,-35.78707958943028,Clay,D,3,RR
2229,2021-09-18,Martin Cuevas,Tallon Griekspoor,0,9.272727272727273,-2,0.09999999999999998,-0.09999999999999998,-2,0.0,-24.480557940478775,-9.597736118365674,-0.04545454545454547,0.04545454545454547,0.0,15.470201884168773,10.90226297535878,Clay,D,3,RR
2281,2021-09-20,Benjamin Bonzi,Emil Ruusuvuori,0,18.17105263157895,-8,-0.44999999999999996,-0.39999999999999997,-4,0.0,-40.85254427074278,-91.23372989280324,0.016666666666666663,0.038461538461538436,-0.16666666666666669,-72.14705143111951,-65.29009988320695,Hard,A,3,R32
2279,2021-09-20,Elias Ymer,Ilya Ivashka,0,12.042735042735044,-9,-0.5666666666666667,-0.4,-3,0.0,-136.96967627089975,-155.38245309587728,-0.0714285714285714,-0.02631578947368418,-0.24448529411764708,-140.59697009896718,-82.13668245234658,Hard,A,3,R32
2278,2021-09-20,James Duckworth,Mikhail Kukushkin,1,-7.746153846153845,1,0.2,0.2,4,0.0,11.585699413622933,83.67358971223416,0.08333333333333331,0.08333333333333331,0.15029761904761907,64.04845430409591,28.59969767404891,Hard,A,3,R32
2277,2021-09-20,Jaume Munar,Jiri Vesely,1,-2.9485714285714284,1,-0.09999999999999998,0.0,4,0.0,12.915549056191367,11.462186102083024,0.06379585326953752,-0.08333333333333331,-0.025974025974025983,-13.467661308116249,-5.115189570779194,Hard,A,3,R32
2272,2021-09-20,Benoit Paire,Egor Gerasimov,0,-2.1578947368421053,0,0.09999999999999998,-0.2,-4,0.0,-48.06774914093057,-23.003037739135834,-0.018907563025210072,-0.08333333333333331,-0.07589285714285715,1.0709399365737227,-8.570212573752997,Hard,A,3,R32
2275,2021-09-20,Daniel Elahi Galan,Laslo Djere,0,6.737514518002324,-1,-0.09999999999999998,0.2,-3,0.0,-37.93095739984801,-32.51425145325993,-0.07894736842105265,0.038461538461538436,0.06709956709956705,-9.14588061499353,38.09151845461906,Hard,A,3,R32
2274,2021-09-20,Lorenzo Musetti,Marc Polmans,1,-17.15625,3,0.15000000000000002,0.0,3,0.0,96.1146427504043,68.2449261294746,0.051724137931034475,-0.04545454545454547,0.16459627329192544,47.506241623256756,32.22388033648281,Hard,A,3,R32
2273,2021-09-20,Evgeny Donskoy,Soon Woo Kwon,0,6.701149425287358,-4,-0.33333333333333337,-0.39999999999999997,-7,0.0,-27.049701520776352,-65.75847116458613,-0.02631578947368418,-0.13368983957219255,-0.11851851851851847,-44.8387393517653,15.72864828183242,Hard,A,3,R32
2282,2021-09-20,Alexander Bublik,Miomir Kecmanovic,1,-3.1372549019607847,1,0.10000000000000003,0.2,2,0.0,58.631806037288925,94.93122113511231,0.01521739130434785,0.10989010989010983,0.12698412698412703,76.10592987112227,46.70101692163303,Hard,A,3,R16
2276,2021-09-20,Dmitry Popko,John Millman,0,22.57142857142857,-1,0.0,0.09999999999999998,-2,0.0,-24.946822789974703,1.5767827082315762,0.0,0.033333333333333326,0.025974025974025983,27.470428288180983,35.947228246674285,Hard,A,3,R32
2283,2021-09-20,Carlos Taberner,Egor Gerasimov,1,6.727272727272728,-2,0.09999999999999998,0.19999999999999996,3,0.0,-44.19896356312324,35.68550929838557,0.0326797385620915,0.0,0.03125,12.552208061795682,6.707340498980102,Hard,A,3,R16
2289,2021-09-20,Aslan Karatsev,Emil Ruusuvuori,0,-1.3369963369963376,-6,-0.5,-0.4,-5,0.0,77.9720807023416,-11.68112359883753,0.16000000000000003,0.0,0.022408963585434205,13.232503656985045,1.3966260047882315,Hard,A,3,R16
2285,2021-09-20,Laslo Djere,Lorenzo Musetti,1,0.22077922077922008,-2,0.2,0.0,3,0.0,-22.399898053898596,17.826736497420598,0.02722323049001818,0.006993006993007034,-0.11264822134387348,-6.631280517038022,-41.623350214186075,Hard,A,3,R16
2286,2021-09-20,Jaume Munar,John Millman,0,1.0536398467432955,1,-0.5,-0.39999999999999997,-3,0.0,25.716041520297267,-55.00836774342429,-0.015151515151515138,-0.04999999999999999,0.0,-33.30175229363954,18.91812231297422,Hard,A,3,R16
2287,2021-09-20,Filip Krajinovic,James Duckworth,0,-1.1027479091995218,-2,-0.09999999999999998,-0.2,-6,0.0,17.49360905408571,-24.86646386207167,0.048387096774193505,-0.04545454545454547,-0.11019736842105265,-0.930758207476174,-21.42697577205854,Hard,A,3,R16
2288,2021-09-20,Ilya Ivashka,Timofey Skatov,1,-8.65,9,0.4,0.30000000000000004,3,0.0,129.0794667859791,137.0583401173128,0.0714285714285714,0.02631578947368418,0.15625,121.10059345464538,64.90146389039455,Hard,A,3,R16
2271,2021-09-20,Carlos Taberner,Ricardas Berankis,1,7.333333333333334,-1,0.10000000000000003,0.2,2,0.0,-32.13121442219267,27.866039281405165,-0.005555555555555591,0.08333333333333331,0.020000000000000018,4.152897624896241,-7.112335942629443,Hard,A,3,R32
2290,2021-09-20,Alexander Bublik,Carlos Taberner,1,-8.93030303030303,1,0.0,0.19999999999999996,3,0.0,84.0443211162883,64.29575129099476,0.005555555555555591,0.0714285714285714,0.05555555555555558,43.269333406148235,21.193060025513432,Hard,A,3,QF
2291,2021-09-20,Laslo Djere,Soon Woo Kwon,0,-2.6249062265566385,-4,-0.09999999999999998,-0.6,-6,0.0,12.536822804187295,-25.82469085182379,0.052631578947368474,-0.12669683257918551,-0.10942760942760937,-1.9600874604009277,-5.26634483804628,Hard,A,3,QF
2292,2021-09-20,James Duckworth,John Millman,1,1.9372586872586863,1,0.0,0.19999999999999996,4,0.0,12.550044115220544,39.64053720784318,0.0,0.033333333333333326,0.10267857142857145,16.800146569225717,29.80540297206676,Hard,A,3,QF
2293,2021-09-20,Emil Ruusuvuori,Ilya Ivashka,0,1.0048780487804878,-1,-0.20000000000000007,-0.20000000000000007,-4,0.0,-84.34014802990919,-93.79295581103747,-0.17142857142857137,-0.06477732793522262,-0.06101190476190477,-74.8873402487809,-7.931115504953368,Hard,A,3,QF
2294,2021-09-20,Alexander Bublik,Soon Woo Kwon,0,-3.8883928571428568,-3,-0.19999999999999996,-0.4,-7,0.0,14.883532846343314,-27.998638545108406,-0.07631578947368417,-0.01680672268907568,0.03703703703703709,-4.295334634240589,42.445640839296175,Hard,A,3,SF
2295,2021-09-20,Ilya Ivashka,James Duckworth,0,-2.6075533661740558,7,0.20000000000000007,-0.20000000000000007,-5,0.0,108.95620431396901,92.8129468145953,0.0714285714285714,0.02631578947368418,0.125,125.09946181334271,67.8687849767864,Hard,A,3,SF
2296,2021-09-20,James Duckworth,Soon Woo Kwon,0,-0.39090909090909065,-3,-0.20000000000000007,-0.19999999999999996,-8,0.0,-31.6346833178211,-42.93309440248413,-0.02631578947368418,-0.08823529411764708,0.01273148148148151,-20.33627223315807,25.95471659549321,Hard,A,3,F
2284,2021-09-20,Dusan Lajovic,Soon Woo Kwon,0,-2.791228070175438,-4,-0.19999999999999996,-0.6000000000000001,-6,0.0,-21.401950769277164,-77.97539970799585,-0.1096491228070175,-0.12669683257918551,-0.06690561529271205,-57.94113507660836,14.82716529587492,Hard,A,3,R16
2270,2021-09-20,Fernando Verdasco,Miomir Kecmanovic,0,10.072727272727274,-1,-0.09999999999999998,0.0,-5,0.0,-29.281300656806707,-12.78610494941995,-0.02301790281329924,-0.006993006993007034,-0.011904761904761862,12.045645532290564,24.957256550911552,Hard,A,3,R32
2280,2021-09-20,Andreas Seppi,Timofey Skatov,0,-18.63157894736842,4,-0.2,-0.09999999999999998,-3,0.0,-16.077659214766754,-47.839488117669134,-0.038461538461538436,0.033333333333333326,-0.11904761904761907,-25.605025394757376,-25.52107982404027,Hard,A,3,R32
2268,2021-09-20,Hubert Hurkacz,Peter Gojowczyk,1,-3.196825396825396,-3,0.0,0.20000000000000007,4,0.0,53.29670265389086,63.82701917050031,-0.05454545454545451,0.022222222222222254,0.07441860465116279,42.766386137281415,44.59474037625591,Hard,A,3,SF
2243,2021-09-20,Jan Lennard Struff,Mikael Ymer,0,-1.873900293255132,-4,-0.49999999999999994,-0.39999999999999997,-4,0.0,-4.879494112094335,-79.90424970363051,0.051724137931034475,-0.032967032967033016,-0.13620071684587814,-60.008774687886444,-57.26128329482003,Hard,A,3,R32
2244,2021-09-20,Bernabe Zapata Miralles,Holger Rune,0,1.0714285714285712,1,0.0,0.0,-3,0.0,-10.8819440174384,-16.065586209927915,0.061497326203208524,-0.08333333333333331,-0.0625,8.52304694313898,-2.9461828489129402,Hard,A,3,R32
2245,2021-09-20,Lorenzo Sonego,Marton Fucsovics,1,-0.4552325581395351,-2,0.0,0.39999999999999997,4,0.0,7.550506059200416,41.969138105164575,0.16425120772946866,0.023391812865497075,-0.09007352941176472,19.301036631306715,-43.74061665557997,Hard,A,3,R32
2246,2021-09-20,Marco Cecchinato,Philipp Kohlschreiber,0,-5.588803088803088,1,-0.09999999999999998,-0.2,-4,0.0,-8.256647593136677,-45.42232592966684,0.012820512820512775,-0.04545454545454547,-0.11372549019607842,-23.009442231131743,-27.35018119732422,Hard,A,3,R32
2247,2021-09-20,Alejandro Davidovich Fokina,Gilles Simon,1,-7.7368421052631575,-1,0.30000000000000004,0.0,3,0.0,96.07769999770267,170.8945816625128,0.25996204933586337,0.10439560439560441,0.09259259259259256,157.06070397920485,18.156080804298654,Hard,A,3,R32
