match_id,date,p1_name,p2_name,y,diff_avg_rest_days,diff_matches_28d,diff_rolling_10_winrate,diff_rolling_5_winrate,diff_streak,diff_win_rate,diff_peak_elo,diff_current_elo,diff_wr_Clay,diff_wr_Grass,diff_wr_Hard,elo_diff,selo_diff,surface,tourney_level,best_of,round
1443,2021-06-21,Jiri Vesely,Pablo Carreno Busta,0,5.8125,0.0,-0.3,-0.4,-2.0,0.0,-72.97439761316559,-120.2812366382625,-0.2142857142857143,-0.0384615384615384,-0.0294117647058823,-103.2080375461303,9.0,Grass,A,3,R16
1444,2021-06-21,Casper Ruud,Tennys Sandgren,1,-7.764423076923077,1.0,0.5,0.6000000000000001,3.0,0.0,136.94099263690964,178.79229829433416,0.2875,0.0384615384615384,0.1180555555555555,165.42781591627454,-0.4598348820961746,Grass,A,3,R16
1446,2021-06-21,Adrian Mannarino,Feliciano Lopez,1,-0.5800000000000001,0.0,-0.0999999999999999,0.2,4.0,0.0,2.316188883722589,-20.499194469005488,-0.1433823529411764,0.0,0.0427807486631016,-47.77900166103018,-7.916173433210588,Grass,A,3,QF
1447,2021-06-21,Roberto Bautista Agut,Sam Querrey,0,-7.493055555555555,-5.0,-0.0999999999999999,-0.1999999999999999,-4.0,0.0,81.17607419555566,46.26329536305934,0.1287878787878787,-0.1384615384615384,0.1431451612903226,75.39088602718061,-27.221214054764005,Grass,A,3,QF
1448,2021-06-21,Jordan Thompson,Pablo Carreno Busta,0,1.468013468013468,2.0,-0.1999999999999999,-0.2,-3.0,0.0,-68.05644632728809,-117.85428001514538,-0.2310924369747899,-0.009049773755656,-0.0294117647058823,-100.61663339338884,8.557059824700673,Grass,A,3,QF
1449,2021-06-21,Casper Ruud,Daniil Medvedev,0,-0.4818181818181823,-2.0,0.2,0.0,-3.0,0.0,2.813284297059909,-9.873254298905522,0.1319444444444444,-0.0615384615384615,-0.1685823754789271,15.174281987487577,17.080050590492192,Grass,A,3,QF
1450,2021-06-21,Adrian Mannarino,Sam Querrey,0,-3.855203619909503,-2.0,-0.2999999999999999,-0.2,-5.0,0.0,-8.724649765013282,-78.35791797376191,-0.1225490196078431,-0.0705882352941176,0.0170454545454545,-58.35120087909058,-16.88176011371661,Grass,A,3,SF
1451,2021-06-21,Daniil Medvedev,Pablo Carreno Busta,1,-0.5841013824884795,2.0,0.0999999999999999,0.0,4.0,0.0,50.3992115992512,61.03168368060187,-0.0873015873015873,0.0615384615384615,0.1947261663286004,39.76673951790053,-8.54058950249373,Grass,A,3,SF
1427,2021-06-21,Feliciano Lopez,Nicola Kuhn,1,-20.55555555555556,5.0,0.0666666666666667,0.2666666666666666,3.0,0.0,0.0147860198142097,-11.84532623432642,-0.0625,0.0748663101604278,-0.088235294117647,-38.49353880808121,-0.2095547273484044,Grass,A,3,R32
1439,2021-06-21,Feliciano Lopez,Karen Khachanov,1,3.280701754385965,2.0,0.0,0.1999999999999999,3.0,0.0,-47.81280587293077,-30.717827478678828,-0.0386904761904761,0.0678733031674208,-0.1651583710407239,-58.73701913536979,8.562788986824671,Grass,A,3,R16
1426,2021-06-21,Adrian Mannarino,Jan Lennard Struff,1,2.814578005115089,-3.0,-0.3,0.0,3.0,0.0,-46.64579901568868,-103.96105375168258,-0.2773109243697478,0.0678733031674208,-0.0237154150197628,-136.96054769471925,-8.545898782281938,Grass,A,3,R32
1419,2021-06-21,Alex De Minaur,Vasek Pospisil,1,-9.089605734767026,6.0,0.3666666666666666,0.4,3.0,0.0,57.997795666984985,77.67051158869276,-0.0263157894736842,0.15,0.1416666666666666,57.61428179874406,18.51821669754304,Grass,A,3,QF
1424,2021-06-21,Lorenzo Sonego,Max Purcell,1,-9.333333333333332,2.0,-0.0666666666666666,0.0,4.0,0.0,63.63008069715579,54.92863138172424,0.108695652173913,-0.038095238095238,-0.0217391304347825,33.216157076548825,-16.631507080356414,Grass,A,3,SF
1425,2021-06-21,Alex De Minaur,Lorenzo Sonego,1,0.4858260019550346,5.0,0.3,0.2,5.0,0.0,-17.83148272024846,14.093623445093272,-0.1350114416475973,0.1166666666666667,0.0634057971014492,-10.64121594955168,25.669910482908108,Grass,A,3,F
1399,2021-06-21,Frances Tiafoe,Liam Broady,0,-13.95,3.0,0.0,0.0,-3.0,0.0,40.93385541261523,14.288766488947886,-0.0555555555555555,0.0384615384615384,0.0909090909090908,41.115757848009935,18.244242109813968,Grass,A,3,R32
1400,2021-06-21,James Ward,Vasek Pospisil,0,10.142857142857142,-1.0,0.2142857142857143,0.3,-2.0,0.0,-2.0022043330150154,28.93062175900218,0.0,-0.0454545454545454,0.0999999999999999,42.38741050790395,9.0,Grass,A,3,R32
1401,2021-06-21,Alejandro Davidovich Fokina,Mikael Ymer,1,-7.336405529953916,1.0,0.2999999999999999,0.4,3.0,0.0,91.15025440101294,118.21567457005176,0.1462365591397849,0.0454545454545454,0.0263157894736841,101.00256282054032,0.0,Grass,A,3,R32
1402,2021-06-21,Aljaz Bedene,Marton Fucsovics,0,0.6763925729442972,2.0,0.0,-0.2,-4.0,0.0,-51.7783801624762,-42.23302010803559,0.0772946859903381,-0.0448717948717948,-0.0968801313628899,-19.584433841208693,0.0,Grass,A,3,R32
1403,2021-06-21,Alastair Gray,Ilya Ivashka,0,20.411764705882355,-2.0,0.0,0.0999999999999999,-2.0,0.0,-53.09811773256956,-25.577998760692022,-0.0714285714285714,-0.0121212121212121,0.0384615384615384,-1.6950905377407253,17.766915391928478,Grass,A,3,R32
1405,2021-06-21,Alexander Bublik,Mikhail Kukushkin,1,-11.52777777777778,2.0,0.3,0.2,5.0,0.0,63.91310669409563,105.02297192746823,0.0333333333333333,0.0787878787878788,0.1942959001782531,86.90394491009943,-0.2270467661078328,Grass,A,3,R32
1406,2021-06-21,Egor Gerasimov,Jo-Wilfried Tsonga,1,-9.670454545454543,1.0,0.175,0.2,7.0,0.0,34.41478851090915,47.02362703100584,0.0271493212669682,0.0454545454545454,0.0714285714285714,24.728964628630138,0.0,Grass,A,3,R32
1407,2021-06-21,Jay Clarke,John Millman,0,22.65217391304348,-2.0,-0.0999999999999999,-0.0999999999999999,-2.0,0.0,-24.56071805634724,-8.875154841562335,-0.0217391304347825,-0.0454545454545454,0.1470588235294117,16.246281271132148,-0.0116106162290634,Grass,A,3,R32
1408,2021-06-21,Albert Ramos,Emil Ruusuvuori,0,-5.46057347670251,1.0,0.0,-0.2,-6.0,0.0,69.60208466970039,33.468839656267846,0.2439560439560439,-0.0833333333333333,-0.113095238095238,61.68572233281884,-9.0,Grass,A,3,R32
1409,2021-06-21,Andreas Seppi,Yoshihito Nishioka,1,12.785714285714285,-2.0,-0.1666666666666666,0.0,3.0,0.0,-8.663291983599265,8.244621080468505,-0.0622710622710622,0.0839160839160839,0.0482456140350877,-16.9234883956658,0.0,Grass,A,3,R32
1410,2021-06-21,James Duckworth,Max Purcell,0,-18.57142857142857,4.0,-0.2666666666666666,-0.2666666666666666,-3.0,0.0,11.585699413622931,-20.202674789071125,0.0,-0.1098901098901098,0.0263157894736841,4.079085509677725,0.0,Grass,A,3,R32
1404,2021-06-21,Alexei Popyrin,Norbert Gombos,1,-5.846560846560846,-1.0,-0.0999999999999999,-0.2,4.0,0.0,81.66937728922926,66.52093173409526,-0.0526315789473684,-0.0259740259740259,0.2828571428571428,45.65675902955968,-17.766915391928478,Grass,A,3,R32
1412,2021-06-21,Alejandro Davidovich Fokina,Vasek Pospisil,0,-12.71875,4.0,0.3249999999999999,0.1999999999999999,-3.0,0.0,106.07549566468764,102.32931803322684,0.1129032258064516,0.0,0.1263157894736841,135.22562670855154,8.766915391928478,Grass,A,3,R16
1423,2021-06-21,Alex De Minaur,Soon Woo Kwon,1,-3.74375,4.0,0.1999999999999999,0.2,4.0,0.0,41.01326150199338,51.97800230067424,-0.0526315789473684,0.1115384615384615,0.0972222222222222,30.048520703312533,18.71425464354411,Grass,A,3,SF
1411,2021-06-21,Alex De Minaur,Liam Broady,1,-11.933333333333334,6.0,0.2666666666666666,0.4,2.0,0.0,59.43431091007528,68.43291991754995,-0.0263157894736842,0.1884615384615384,0.0871212121212121,47.70790769329688,19.23708049073616,Grass,A,3,R16
1422,2021-06-21,Andreas Seppi,Max Purcell,0,-2.375,3.0,-0.425,-0.2,-4.0,0.0,-37.65391964478545,-48.738015227891765,-0.0384615384615384,-0.0329670329670329,-0.0833333333333333,-26.569824061679128,0.4599748996383823,Grass,A,3,QF
1421,2021-06-21,Alexander Bublik,Lorenzo Sonego,0,-0.6778584392014517,1.0,-0.0999999999999999,0.1999999999999999,-3.0,0.0,-20.41046579453473,-22.7392893301178,-0.158695652173913,0.0,0.1277997364953886,1.3542591006241764,17.31841481329593,Grass,A,3,QF
1418,2021-06-21,Gael Monfils,Max Purcell,0,-8.7,3.0,-0.55,-0.55,-5.0,0.0,-33.195095621991186,-81.71256023352248,-0.0625,-0.1547619047619047,-0.0833333333333333,-61.94692694278069,-18.00603784196369,Grass,A,3,R16
1420,2021-06-21,Ilya Ivashka,Soon Woo Kwon,0,-1.8421052631578936,-1.0,-0.0999999999999999,-0.4,-3.0,0.0,16.04525505202787,-11.22751961153176,0.0451127819548872,-0.0717948717948717,0.0170940170940171,13.719712232833215,-8.307080509832304,Grass,A,3,QF
1416,2021-06-21,John Millman,Lorenzo Sonego,0,0.9702380952380958,0.0,0.0,0.2,-2.0,0.0,-84.32357248863036,-67.9292614418332,-0.0869565217391304,-0.0333333333333333,-0.1253196930946291,-47.167614293041424,18.011309853870898,Grass,A,3,R16
1415,2021-06-21,Alexander Bublik,Egor Gerasimov,1,-3.240893066980023,1.0,0.3,0.3999999999999999,3.0,0.0,39.84535755316506,85.60150920656133,0.038235294117647,0.0333333333333333,0.106060606060606,66.1141763491828,-0.2211653288306934,Grass,A,3,R16
1414,2021-06-21,Alexei Popyrin,Ilya Ivashka,0,-2.984126984126984,1.0,-0.3,-0.2,-3.0,0.0,40.98621883290116,-4.542813692870141,-0.0977443609022556,-0.0380952380952381,0.1784615384615384,20.89910676813065,0.0,Grass,A,3,R16
1413,2021-06-21,Marton Fucsovics,Soon Woo Kwon,0,-5.333333333333333,0.0,-0.1999999999999999,-0.1999999999999999,-2.0,0.0,76.13527378254639,9.224861013287182,-0.0818713450292397,-0.0769230769230768,0.1762452107279694,35.68098753207482,0.0,Grass,A,3,R16
1417,2021-06-21,Andreas Seppi,Emil Ruusuvuori,1,7.488721804511279,1.0,0.0285714285714285,0.3999999999999999,3.0,0.0,-45.48792518444293,2.11697305856228,0.0769230769230769,0.0384615384615384,-0.1249999999999999,-23.50416479080673,0.2330846080715218,Grass,A,3,R16
1535,2021-06-28,Ilya Ivashka,Jeremy Chardy,1,1.9134199134199128,2.0,0.2,0.6000000000000001,3.0,0.0,-35.713608160990134,36.44481977981991,0.1214285714285713,0.0977443609022556,-0.1246684350132625,13.36777775930409,9.191623743478884,Grass,G,5,R64
1538,2021-06-28,Gianluca Mager,Nick Kyrgios,0,-2.363095238095237,2.0,-0.25,-0.4,-3.0,0.0,-20.98029938742343,-59.52628845893537,-0.0416666666666666,-0.0384615384615384,-0.0958333333333333,-38.15113399084544,-1.3125207468203826,Grass,G,5,R64
1536,2021-06-28,Jordan Thompson,Kei Nishikori,1,1.306034482758621,2.0,0.0,0.4,3.0,0.0,-31.645503869597405,-35.80620133381262,-0.179144385026738,0.05,0.0217391304347825,-64.19055502047058,9.004602074198374,Grass,G,5,R64
1537,2021-06-28,Felix Auger Aliassime,Mikael Ymer,1,-6.005357142857143,5.0,0.4,0.4,3.0,0.0,65.80879685649779,94.01098776947153,-0.0166666666666666,0.1906354515050167,0.0999999999999999,75.1207681095932,43.11192378137866,Grass,G,5,R64
1539,2021-06-28,Steve Johnson,Taylor Fritz,0,9.42,1.0,-0.125,0.0,-3.0,0.0,-76.55287780033609,-69.95402561910942,0.0263157894736842,-0.0384615384615384,-0.1666666666666666,-49.339553068838086,0.0,Grass,G,5,R64
1544,2021-06-28,James Duckworth,Sam Querrey,1,0.3375000000000003,-6.0,0.0,0.0,3.0,0.0,-6.454408604567334,-1.6912046910551908,0.0833333333333333,-0.0909090909090909,0.0888157894736841,-27.59328375738505,-42.99943160269777,Grass,G,5,R64
1541,2021-06-28,Richard Gasquet,Roger Federer,0,-2.6842105263157894,-4.0,0.0,-0.1999999999999999,-3.0,0.0,-28.640441051290964,-40.04564486861432,-0.0333333333333333,-0.088235294117647,-0.0333333333333333,-17.23523723396761,-0.5037685452839469,Grass,G,5,R64
1542,2021-06-28,Alex Bolt,Cameron Norrie,0,9.198051948051948,-8.0,-0.2285714285714286,-0.4,-3.0,0.0,-136.81185998398269,-146.05597424737562,-0.1551724137931034,-0.1111111111111111,-0.038095238095238,-130.68013036483853,-26.07567594257216,Grass,G,5,R64
1543,2021-06-28,Daniel Elahi Galan,Lorenzo Sonego,0,7.448863636363637,-5.0,-0.0999999999999999,-0.4,-3.0,0.0,-72.53978519197267,-84.26232998900059,-0.108695652173913,-0.0789473684210526,0.0217391304347825,-64.67931058422982,-10.723565415106124,Grass,G,5,R64
1546,2021-06-28,Alexander Bublik,Grigor Dimitrov,1,-2.9454545454545453,5.0,0.0999999999999999,0.4,3.0,0.0,7.8729986673702115,50.06721858510241,0.0055555555555555,0.0555555555555555,0.0151515151515151,27.997008215834967,7.887456271444535,Grass,G,5,R64
1534,2021-06-28,Aljaz Bedene,Yoshihito Nishioka,1,-1.330745341614907,1.0,0.0,0.0,3.0,0.0,40.74569486973155,40.02425567983869,-0.0020703933747412,0.0051282051282051,0.1553884711779449,17.212265078348764,-8.77325311768368,Grass,G,5,R64
1540,2021-06-28,Alexander Zverev,Tennys Sandgren,1,-7.043243243243244,5.0,0.5,0.1999999999999999,3.0,0.0,153.38606772599587,185.2324196183504,0.2785714285714286,0.0625,0.1624999999999999,172.24295238673176,0.2626206015579555,Grass,G,5,R64
1533,2021-06-28,Botic Van De Zandschulp,Matteo Berrettini,0,9.016666666666666,-8.0,-0.4,-0.6,-8.0,0.0,-158.3370899808683,-186.4807334829561,-0.1785714285714286,-0.2272727272727273,-0.119047619047619,-173.5631419891879,-43.199261973340754,Grass,G,5,R64
1520,2021-06-28,Gael Monfils,Pedro Martinez,0,1.020833333333334,2.0,-0.2,-0.3999999999999999,-3.0,0.0,-23.58619256498013,-50.64311748802743,0.0164473684210526,-0.1098901098901098,-0.0499999999999999,-28.615337521526044,-16.841209017431538,Grass,G,5,R64
1531,2021-06-28,Dominik Koepfer,Soon Woo Kwon,1,-2.762626262626263,-1.0,0.0999999999999999,-0.1999999999999999,3.0,0.0,-6.449176826022494,-4.469506520318191,-0.0463157894736842,-0.0666666666666666,0.0555555555555555,-30.576199628694667,-26.568973526109403,Grass,G,5,R64
1530,2021-06-28,Andy Murray,Oscar Otte,1,-3.4761904761904745,1.0,0.238095238095238,0.2666666666666666,3.0,0.0,13.595928215801225,25.53883532004579,0.0454545454545454,0.0333333333333333,-0.0384615384615384,1.6530211115566544,0.4603030702082833,Grass,G,5,R64
1529,2021-06-28,Denis Shapovalov,Pablo Andujar,1,-3.984848484848485,3.0,0.1999999999999999,0.4,3.0,0.0,84.04234830147152,106.58046126029012,0.0654545454545454,0.1748251748251748,0.093167701863354,88.56944727387645,26.948820477197387,Grass,G,5,R64
1528,2021-06-28,Antoine Hoang,Sebastian Korda,0,7.931034482758621,-4.0,-0.3,-0.3,-3.0,0.0,-94.20048944790052,-103.319236149468,-0.05,-0.088235294117647,-0.125,-85.08174274633302,-10.363932928243456,Grass,G,5,R64
1527,2021-06-28,Daniel Evans,Dusan Lajovic,1,-0.2136752136752138,2.0,0.3,0.6000000000000001,3.0,0.0,48.51463099282546,119.89306651114998,0.131578947368421,0.1009615384615384,0.0916666666666667,102.79361579111378,18.00073043219254,Grass,G,5,R64
1526,2021-06-28,Egor Gerasimov,Karen Khachanov,0,2.62875,-2.0,-0.3,-0.1999999999999999,-3.0,0.0,-23.759842751814404,-69.75151980452961,-0.0644257703081232,-0.0555555555555555,-0.0769230769230768,-49.12233998567831,8.085181878088633,Grass,G,5,R64
1525,2021-06-28,Frances Tiafoe,Vasek Pospisil,1,-5.388111888111888,1.0,0.0999999999999999,0.0,3.0,0.0,39.49734016952493,53.86852728201461,-0.0555555555555555,0.0294117647058823,0.1454545454545454,32.078131039760365,-1.136770344230854,Grass,G,5,R64
1524,2021-06-28,Andrey Rublev,Lloyd Harris,1,-2.3587674247982395,-2.0,0.1999999999999999,0.4,3.0,0.0,141.43660325601763,164.07318198795906,0.1458333333333333,0.131578947368421,0.1899999999999999,149.8256067030677,27.19842766389752,Grass,G,5,R64
1523,2021-06-28,Fabio Fognini,Laslo Djere,1,-0.4538375973303665,1.0,0.0999999999999999,0.1999999999999999,3.0,0.0,6.108995698685476,32.950318401891536,-0.0517241379310344,0.0717948717948717,0.1099744245524296,9.614279859740464,9.385384285445523,Grass,G,5,R64
1522,2021-06-28,Jiri Vesely,Marton Fucsovics,0,5.802083333333334,-2.0,-0.2,-0.1999999999999999,-3.0,0.0,-63.972573965324045,-70.55120876121282,-0.0158730158730158,-0.0555555555555555,-0.1206896551724138,-49.98009123014572,8.539864680946039,Grass,G,5,R64
1521,2021-06-28,Diego Schwartzman,Liam Broady,1,-8.681034482758621,2.0,0.2249999999999999,0.4,3.0,0.0,71.28097531924709,91.51713943742584,0.0714285714285714,0.0717948717948717,0.0717703349282296,72.4505432069293,7.816015373506616,Grass,G,5,R64
1547,2021-06-28,Benjamin Bonzi,Marin Cilic,0,14.957142857142856,-9.0,-0.6142857142857143,-0.6000000000000001,-3.0,0.0,-84.49330316654914,-125.33114955776772,-0.0833333333333333,-0.1666666666666666,-0.0384615384615384,-108.59769356222978,-48.69806353557942,Grass,G,5,R64
1519,2021-06-28,Cristian Garin,Marc Polmans,1,-14.0,4.0,0.4999999999999999,0.6000000000000001,3.0,0.0,92.72492592642244,113.27247199402224,0.1129032258064516,0.0714285714285714,0.032051282051282,95.7223625354261,0.2330846080715218,Grass,G,5,R64
1518,2021-06-28,Andreas Seppi,Denis Kudla,0,-6.199999999999999,5.0,-0.1999999999999999,0.0,-3.0,0.0,-23.27301155309351,-36.215725672858525,-0.0384615384615384,-0.0051282051282051,-0.0448717948717948,-13.121710614802623,8.75530861504717,Grass,G,5,R64
1532,2021-06-28,Miomir Kecmanovic,Roberto Bautista Agut,0,3.214574898785425,-2.0,-0.3,-0.1999999999999999,-3.0,0.0,-76.94703965996337,-101.75189948455863,-0.1106719367588932,-0.0678733031674208,-0.0806451612903226,-83.40514160583962,0.445325337822851,Grass,G,5,R64
1548,2021-06-28,Carlos Alcaraz,Daniil Medvedev,0,3.673529411764705,-7.0,-0.4,-0.4,-7.0,0.0,-152.01371370243965,-167.19543475126488,-0.0317460317460317,-0.131578947368421,-0.2535496957403651,-153.13815574005298,-27.80559300246955,Grass,G,5,R64
1561,2021-06-28,Cameron Norrie,Roger Federer,0,-6.444444444444445,2.0,0.0,-0.2,-4.0,0.0,105.23231249046398,89.20635202664562,0.1218390804597701,0.022875816993464,0.0714285714285714,121.25827295428236,24.91075599407032,Grass,G,5,R32
1550,2021-06-28,Cristian Garin,Pedro Martinez,1,-2.527149321266968,2.0,0.1999999999999999,0.2,4.0,0.0,77.71106296781136,107.12578507784474,0.1918505942275042,0.0329670329670329,-0.0499999999999999,89.15252469235247,0.6747203019576773,Grass,G,5,R32
1517,2021-06-28,Kevin Anderson,Novak Djokovic,0,10.68465909090909,-6.0,-0.6,-0.6,-14.0,0.0,-219.813569178868,-248.44197575428325,-0.2419354838709677,-0.2058823529411765,-0.2701754385964912,-238.7499546178101,-0.2329323569579173,Grass,G,5,R64
1579,2021-06-28,Matteo Berrettini,Novak Djokovic,0,0.2267633487145683,3.0,-0.0999999999999999,-0.1999999999999999,-19.0,0.0,-55.84792081247292,-66.28847460000497,-0.0633640552995391,0.0213903743315507,-0.1177944862155387,-45.40736702494087,37.32417654005667,Grass,G,5,F
1578,2021-06-28,Hubert Hurkacz,Matteo Berrettini,0,1.3812499999999996,-7.0,-0.5,-0.1999999999999999,-12.0,0.0,-109.90329148887712,-138.1888279420525,-0.2785714285714286,-0.1717171717171717,0.0361247947454843,-122.30484094901954,-52.92959254729704,Grass,G,5,SF
1577,2021-06-28,Denis Shapovalov,Novak Djokovic,0,-0.0487987987987983,-1.0,-0.1999999999999999,-0.1999999999999999,-18.0,0.0,-152.08299316526995,-159.35214036461525,-0.1964809384164223,-0.0695187165775401,-0.2151029748283752,-144.81384596592466,15.757010954464931,Grass,G,5,SF
1576,2021-06-28,Hubert Hurkacz,Roger Federer,1,-2.815668202764977,-3.0,-0.1999999999999999,0.1999999999999999,6.0,0.0,45.60066456481786,25.25712160815897,-0.1333333333333333,-0.0326797385620915,0.1551724137931034,13.73113131664536,-15.588903151311795,Grass,G,5,QF
1575,2021-06-28,Felix Auger Aliassime,Matteo Berrettini,0,-0.4959514170040489,-1.0,-0.3,-0.1999999999999999,-11.0,0.0,-108.0914131901095,-116.74784502693068,-0.2285714285714286,-0.075098814229249,-0.019047619047619,-99.43498135328832,-7.96414623567739,Grass,G,5,QF
1574,2021-06-28,Denis Shapovalov,Karen Khachanov,1,-0.1682539682539676,1.0,0.2,0.1999999999999999,6.0,0.0,49.82174892725607,60.474605735340674,0.0692640692640692,0.0808080808080807,-0.0551839464882942,39.16889211917146,23.839271654114555,Grass,G,5,QF
1573,2021-06-28,Marton Fucsovics,Novak Djokovic,0,0.1142857142857138,-2.0,-0.4,-0.1999999999999999,-17.0,0.0,-173.3354551086045,-192.3292441216572,-0.2974910394265233,-0.1503267973856209,-0.116152450090744,-179.7448445842001,-7.912121023015061,Grass,G,5,QF
1572,2021-06-28,Daniil Medvedev,Hubert Hurkacz,0,-1.944444444444444,7.0,0.2999999999999999,0.0,-5.0,0.0,72.00243825295365,87.88908548750669,0.1555555555555555,0.0760233918128654,0.0689655172413793,119.85485751474562,42.94558235582872,Grass,G,5,R16
1571,2021-06-28,Lorenzo Sonego,Roger Federer,0,-5.096703296703296,0.0,-0.2,-0.2,-5.0,0.0,27.85722682988649,10.827032112430288,0.0753623188405797,-0.0092879256965944,-0.0217391304347825,37.40064369478228,8.836384111215466,Grass,G,5,R16
1570,2021-06-28,Alexander Zverev,Felix Auger Aliassime,0,-0.2709632709632714,-1.0,-0.1,-0.2,-5.0,0.0,58.94568705496408,44.44609953227018,0.2285714285714286,-0.0896739130434782,0.0,73.44527457765798,-32.182137215342664,Grass,G,5,R16
1569,2021-06-28,Ilya Ivashka,Matteo Berrettini,0,2.1018306636155604,-5.0,-0.4,-0.4,-10.0,0.0,-158.8807994477247,-165.94737769584754,-0.1071428571428572,-0.2009569377990431,-0.1575091575091575,-151.8142211996019,-48.48393192947492,Grass,G,5,R16
1568,2021-06-28,Denis Shapovalov,Roberto Bautista Agut,1,0.6285714285714281,1.0,0.3,0.2,5.0,0.0,12.413478447255102,30.779622406931367,0.0,0.106951871657754,-0.05890603085554,7.282613888731021,25.132047123496704,Grass,G,5,R16
1567,2021-06-28,Karen Khachanov,Sebastian Korda,1,-1.407020872865275,1.0,-0.0999999999999999,0.2,5.0,0.0,-49.01219962895834,-34.85410347926177,-0.0738095238095238,-0.0326797385620915,-0.0480769230769231,-63.17029577865492,-17.958656324510457,Grass,G,5,R16
1566,2021-06-28,Andrey Rublev,Marton Fucsovics,0,-1.614045618247299,1.0,0.0999999999999999,-0.2,-5.0,0.0,104.25100936054604,96.01374952065952,0.1388888888888889,0.0760233918128654,0.1293103448275862,128.50687429188793,33.72499209218881,Grass,G,5,R16
1565,2021-06-28,Cristian Garin,Novak Djokovic,0,2.504357298474946,-3.0,-0.3,-0.4,-16.0,0.0,-166.10476565013732,-172.95983081473446,-0.1290322580645161,-0.1344537815126051,-0.3201754385964911,-159.2497004855402,-0.2502580937598395,Grass,G,5,R16
1564,2021-06-28,Daniil Medvedev,Marin Cilic,1,-0.6811059907834105,0.0,0.0,0.4,8.0,0.0,89.57614530996625,98.85098981830038,0.0555555555555555,-0.0350877192982456,0.2241379310344827,80.30130080163212,-20.35793301354284,Grass,G,5,R32
1563,2021-06-28,Alexander Bublik,Hubert Hurkacz,0,-2.093355761143818,3.0,0.0999999999999999,0.0,-4.0,0.0,-38.153903529466106,-15.762613841038956,0.0499999999999999,0.0,-0.0491118077324973,8.848485785100593,23.626231260381928,Grass,G,5,R32
1562,2021-06-28,James Duckworth,Lorenzo Sonego,0,4.61764705882353,-1.0,-0.0999999999999999,-0.4,-4.0,0.0,-72.73787307500743,-86.8803719998973,-0.108695652173913,-0.0789473684210526,0.0480549199084667,-67.48426753686272,-18.33766106914868,Grass,G,5,R32
1560,2021-06-28,Alexander Zverev,Taylor Fritz,1,-2.1761133603238862,6.0,0.4,0.2,4.0,0.0,97.41882311726728,122.77733811208144,0.2048872180451128,0.0240384615384615,0.0166666666666666,105.87248503517776,-0.0007734103216989,Grass,G,5,R32
1559,2021-06-28,Felix Auger Aliassime,Nick Kyrgios,1,-5.861111111111112,9.0,0.1333333333333334,0.2,4.0,0.0,48.45700811569554,59.158073165627,-0.0499999999999999,0.1137123745819398,0.0374999999999999,37.755943065764086,31.722324407463475,Grass,G,5,R32
1558,2021-06-28,Ilya Ivashka,Jordan Thompson,1,0.6472727272727274,-3.0,0.0,0.2,4.0,0.0,12.49153708205381,42.5920611804047,0.1596638655462184,-0.0236842105263158,-0.0384615384615384,19.97002444535724,-16.67694656470121,Grass,G,5,R32
1557,2021-06-28,Aljaz Bedene,Matteo Berrettini,0,0.6710158434296369,-6.0,-0.5,-0.6,-9.0,0.0,-163.31061186402462,-189.16281648812745,-0.156832298136646,-0.2606060606060606,-0.0952380952380952,-176.39875344227244,-59.39890972697958,Grass,G,5,R32
1556,2021-06-28,Dominik Koepfer,Roberto Bautista Agut,0,1.8086080586080584,0.0,-0.0999999999999999,-0.4,-4.0,0.0,-75.01918812395525,-89.09447999443933,-0.0654545454545454,-0.0627450980392156,-0.0806451612903226,-69.85596934928685,-8.992610836507083,Grass,G,5,R32
1555,2021-06-28,Andy Murray,Denis Shapovalov,0,8.698529411764707,-4.0,-0.1999999999999999,-0.2,-4.0,0.0,-77.02116763583308,-86.72476606512782,-0.0454545454545454,-0.103030303030303,-0.060200668896321,-67.31756920653834,-17.031413506609397,Grass,G,5,R32
1554,2021-06-28,Daniel Evans,Sebastian Korda,0,-0.5119047619047619,0.0,-0.3,-0.2,-4.0,0.0,-52.12682585365678,-70.57661427819357,-0.05,-0.025735294117647,-0.0749999999999999,-50.00734062637048,-2.0086431317670304,Grass,G,5,R32
1553,2021-06-28,Frances Tiafoe,Karen Khachanov,0,2.228956228956229,0.0,-0.1999999999999999,-0.4,-4.0,0.0,-18.32804739020503,-33.51172928142569,-0.0317460317460317,-0.0261437908496732,-0.0314685314685314,-10.217312861199844,7.694818013112808,Grass,G,5,R32
1552,2021-06-28,Andrey Rublev,Fabio Fognini,1,-2.708333333333333,1.0,0.0999999999999999,0.2,4.0,0.0,153.0393461225215,155.7289632048471,0.0833333333333333,0.0982456140350876,0.2282608695652174,140.96515564300284,25.43287104676937,Grass,G,5,R32
1551,2021-06-28,Diego Schwartzman,Marton Fucsovics,0,0.5030303030303029,0.0,0.0,-0.2,-4.0,0.0,-16.926402020258138,-0.8360953353233072,0.1269841269841269,-0.0170940170940171,-0.0943738656987296,24.879594554683763,8.343310016688747,Grass,G,5,R32
1549,2021-06-28,Denis Kudla,Novak Djokovic,0,10.924242424242426,-7.0,-0.5,-0.4,-15.0,0.0,-230.6486729049261,-235.7963603307669,-0.2419354838709677,-0.167420814479638,-0.2753036437246963,-225.50098547908533,-0.0060297592024198,Grass,G,5,R32
